"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 20 01:08:54 GMT 2024","Sat Jul 20 01:08:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sat Jul 20 01:10:26 GMT 2024","Sat Jul 20 01:10:26 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sat Jul 20 01:11:40 GMT 2024","Sat Jul 20 01:11:40 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sat Jul 20 01:10:11 GMT 2024","Sat Jul 20 01:10:11 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sat Jul 20 01:10:39 GMT 2024","Sat Jul 20 01:10:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sat Jul 20 01:08:43 GMT 2024","Sat Jul 20 01:08:53 GMT 2024","10245","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sat Jul 20 01:10:54 GMT 2024","Sat Jul 20 01:10:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sat Jul 20 01:09:44 GMT 2024","Sat Jul 20 01:09:54 GMT 2024","10229","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat Jul 20 01:11:25 GMT 2024","Sat Jul 20 01:11:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Sat Jul 20 01:12:42 GMT 2024","Sat Jul 20 01:12:42 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sat Jul 20 01:11:09 GMT 2024","Sat Jul 20 01:11:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sat Jul 20 01:09:13 GMT 2024","Sat Jul 20 01:09:24 GMT 2024","10230","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sat Jul 20 01:09:59 GMT 2024","Sat Jul 20 01:10:09 GMT 2024","10239","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat Jul 20 01:12:30 GMT 2024","Sat Jul 20 01:12:41 GMT 2024","10237","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sat Jul 20 01:12:00 GMT 2024","Sat Jul 20 01:12:10 GMT 2024","10233","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sat Jul 20 01:12:15 GMT 2024","Sat Jul 20 01:12:25 GMT 2024","10243","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sat Jul 20 01:09:25 GMT 2024","Sat Jul 20 01:09:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
