"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Mar 09 01:00:00 GMT 2024","Sat Mar 09 01:00:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sat Mar 09 00:58:31 GMT 2024","Sat Mar 09 00:58:31 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sat Mar 09 00:58:06 GMT 2024","Sat Mar 09 00:58:06 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sat Mar 09 01:00:25 GMT 2024","Sat Mar 09 01:00:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sat Mar 09 00:59:09 GMT 2024","Sat Mar 09 00:59:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sat Mar 09 00:59:21 GMT 2024","Sat Mar 09 00:59:21 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sat Mar 09 01:01:04 GMT 2024","Sat Mar 09 01:01:14 GMT 2024","10187","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sat Mar 09 00:57:54 GMT 2024","Sat Mar 09 00:58:04 GMT 2024","10254","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sat Mar 09 00:58:20 GMT 2024","Sat Mar 09 00:58:30 GMT 2024","10220","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sat Mar 09 00:58:57 GMT 2024","Sat Mar 09 00:59:08 GMT 2024","10234","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Sat Mar 09 01:01:15 GMT 2024","Sat Mar 09 01:01:15 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sat Mar 09 00:58:45 GMT 2024","Sat Mar 09 00:58:55 GMT 2024","10244","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat Mar 09 01:00:51 GMT 2024","Sat Mar 09 01:01:01 GMT 2024","10296","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sat Mar 09 00:59:34 GMT 2024","Sat Mar 09 00:59:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sat Mar 09 00:59:47 GMT 2024","Sat Mar 09 00:59:47 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sat Mar 09 01:00:38 GMT 2024","Sat Mar 09 01:00:49 GMT 2024","10192","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sat Mar 09 01:00:12 GMT 2024","Sat Mar 09 01:00:12 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
