"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 24 01:12:07 GMT 2024","Mon Jun 24 01:12:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Jun 24 01:10:15 GMT 2024","Mon Jun 24 01:10:25 GMT 2024","10249","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Jun 24 01:09:44 GMT 2024","Mon Jun 24 01:09:54 GMT 2024","10416","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Mon Jun 24 01:09:16 GMT 2024","Mon Jun 24 01:09:26 GMT 2024","10489","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Jun 24 01:11:21 GMT 2024","Mon Jun 24 01:11:21 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Jun 24 01:11:37 GMT 2024","Mon Jun 24 01:11:37 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Jun 24 01:09:28 GMT 2024","Mon Jun 24 01:09:28 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Mon Jun 24 01:13:29 GMT 2024","Mon Jun 24 01:13:29 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Jun 24 01:10:27 GMT 2024","Mon Jun 24 01:10:38 GMT 2024","10395","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Jun 24 01:13:01 GMT 2024","Mon Jun 24 01:13:11 GMT 2024","10294","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Mon Jun 24 01:12:23 GMT 2024","Mon Jun 24 01:12:23 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon Jun 24 01:10:54 GMT 2024","Mon Jun 24 01:10:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Jun 24 01:13:17 GMT 2024","Mon Jun 24 01:13:28 GMT 2024","10238","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Jun 24 01:11:51 GMT 2024","Mon Jun 24 01:11:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Jun 24 01:12:45 GMT 2024","Mon Jun 24 01:12:56 GMT 2024","10233","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Jun 24 01:09:55 GMT 2024","Mon Jun 24 01:09:55 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Jun 24 01:10:39 GMT 2024","Mon Jun 24 01:10:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
