"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Nov 30 01:25:14 GMT 2024","broken","Sat Nov 30 01:25:14 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10294","Exception test","Custom parent suite","Sat Nov 30 01:27:27 GMT 2024","broken","Sat Nov 30 01:27:38 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Nov 30 01:26:33 GMT 2024","broken","Sat Nov 30 01:26:33 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10306","Login with valid credentials test","tests","Sat Nov 30 01:23:23 GMT 2024","broken","Sat Nov 30 01:23:33 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Nov 30 01:25:29 GMT 2024","broken","Sat Nov 30 01:25:29 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Nov 30 01:26:16 GMT 2024","broken","Sat Nov 30 01:26:16 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10289","Forgot Password with valid email test","Custom parent suite","Sat Nov 30 01:26:54 GMT 2024","broken","Sat Nov 30 01:27:04 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Nov 30 01:26:00 GMT 2024","broken","Sat Nov 30 01:26:00 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10295","Logout of system test","tests","Sat Nov 30 01:23:59 GMT 2024","broken","Sat Nov 30 01:24:09 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10332","Forgot Password with invalid email test","Custom parent suite","Sat Nov 30 01:27:10 GMT 2024","broken","Sat Nov 30 01:27:20 GMT 2024","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Nov 30 01:23:35 GMT 2024","broken","Sat Nov 30 01:23:35 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10310","Login with invalid credentials test","tests","Sat Nov 30 01:24:30 GMT 2024","broken","Sat Nov 30 01:24:41 GMT 2024","TestLogin","test_login","",""
"invalid login","10298","Login with invalid credentials test","tests","Sat Nov 30 01:24:47 GMT 2024","broken","Sat Nov 30 01:24:58 GMT 2024","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Nov 30 01:24:10 GMT 2024","broken","Sat Nov 30 01:24:10 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Nov 30 01:24:59 GMT 2024","broken","Sat Nov 30 01:24:59 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Nov 30 01:25:42 GMT 2024","broken","Sat Nov 30 01:25:42 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Nov 30 01:27:39 GMT 2024","skipped","Sat Nov 30 01:27:39 GMT 2024","TestLogin","test_login","",""
