"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 25 01:07:07 GMT 2024","Thu Jan 25 01:07:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Jan 25 01:08:34 GMT 2024","Thu Jan 25 01:08:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Jan 25 01:06:55 GMT 2024","Thu Jan 25 01:07:06 GMT 2024","10484","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Jan 25 01:08:47 GMT 2024","Thu Jan 25 01:08:47 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Jan 25 01:07:32 GMT 2024","Thu Jan 25 01:07:32 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Jan 25 01:09:24 GMT 2024","Thu Jan 25 01:09:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Jan 25 01:10:04 GMT 2024","Thu Jan 25 01:10:14 GMT 2024","10174","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Thu Jan 25 01:10:15 GMT 2024","Thu Jan 25 01:10:15 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Jan 25 01:08:59 GMT 2024","Thu Jan 25 01:08:59 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Jan 25 01:07:21 GMT 2024","Thu Jan 25 01:07:31 GMT 2024","10182","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Jan 25 01:07:58 GMT 2024","Thu Jan 25 01:08:08 GMT 2024","10186","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Jan 25 01:09:38 GMT 2024","Thu Jan 25 01:09:48 GMT 2024","10183","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Jan 25 01:09:12 GMT 2024","Thu Jan 25 01:09:12 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Jan 25 01:08:22 GMT 2024","Thu Jan 25 01:08:22 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Jan 25 01:08:10 GMT 2024","Thu Jan 25 01:08:10 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Jan 25 01:09:51 GMT 2024","Thu Jan 25 01:10:02 GMT 2024","10351","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Jan 25 01:07:46 GMT 2024","Thu Jan 25 01:07:56 GMT 2024","10184","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
