"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Mon Nov 18 01:28:14 GMT 2024","broken","Mon Nov 18 01:28:14 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Nov 18 01:28:44 GMT 2024","broken","Mon Nov 18 01:28:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10298","Login with invalid credentials test","tests","Mon Nov 18 01:27:03 GMT 2024","broken","Mon Nov 18 01:27:13 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Nov 18 01:27:44 GMT 2024","broken","Mon Nov 18 01:27:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Nov 18 01:29:44 GMT 2024","skipped","Mon Nov 18 01:29:44 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Nov 18 01:27:59 GMT 2024","broken","Mon Nov 18 01:27:59 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10295","Exception test","Custom parent suite","Mon Nov 18 01:29:33 GMT 2024","broken","Mon Nov 18 01:29:43 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10285","Login with invalid credentials test","tests","Mon Nov 18 01:26:48 GMT 2024","broken","Mon Nov 18 01:26:58 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Nov 18 01:28:29 GMT 2024","broken","Mon Nov 18 01:28:29 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Nov 18 01:25:59 GMT 2024","broken","Mon Nov 18 01:25:59 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10326","Forgot Password with invalid email test","Custom parent suite","Mon Nov 18 01:29:18 GMT 2024","broken","Mon Nov 18 01:29:28 GMT 2024","Custom sub suite","Custom suite","",""
"Log out from app","10282","Logout of system test","tests","Mon Nov 18 01:26:18 GMT 2024","broken","Mon Nov 18 01:26:28 GMT 2024","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Nov 18 01:26:29 GMT 2024","broken","Mon Nov 18 01:26:29 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Nov 18 01:27:14 GMT 2024","broken","Mon Nov 18 01:27:14 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10040","Login with valid credentials test","tests","Mon Nov 18 01:25:48 GMT 2024","broken","Mon Nov 18 01:25:58 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10303","Forgot Password with valid email test","Custom parent suite","Mon Nov 18 01:29:03 GMT 2024","broken","Mon Nov 18 01:29:13 GMT 2024","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Nov 18 01:27:29 GMT 2024","broken","Mon Nov 18 01:27:29 GMT 2024","TestWorkspaces","test_workspaces","",""
