"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Skip Test example","0","Skipped test example","tests","Sat Jun 28 01:43:59 GMT 2025","skipped","Sat Jun 28 01:43:59 GMT 2025","TestLogin","test_login","",""
"Log out from app","10239","Logout of system test","tests","Sat Jun 28 01:40:53 GMT 2025","broken","Sat Jun 28 01:41:03 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Jun 28 01:41:58 GMT 2025","broken","Sat Jun 28 01:41:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Jun 28 01:42:38 GMT 2025","broken","Sat Jun 28 01:42:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10231","Login with invalid credentials test","tests","Sat Jun 28 01:41:20 GMT 2025","broken","Sat Jun 28 01:41:30 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10245","Forgot Password with invalid email test","Custom parent suite","Sat Jun 28 01:43:35 GMT 2025","broken","Sat Jun 28 01:43:45 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10237","Login with invalid credentials test","tests","Sat Jun 28 01:41:34 GMT 2025","broken","Sat Jun 28 01:41:44 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Jun 28 01:40:37 GMT 2025","broken","Sat Jun 28 01:40:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10247","Login with valid credentials test","tests","Sat Jun 28 01:40:26 GMT 2025","broken","Sat Jun 28 01:40:36 GMT 2025","TestLogin","test_login","",""
"Exception catching","10259","Exception test","Custom parent suite","Sat Jun 28 01:43:48 GMT 2025","broken","Sat Jun 28 01:43:59 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Jun 28 01:41:04 GMT 2025","broken","Sat Jun 28 01:41:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Jun 28 01:43:05 GMT 2025","broken","Sat Jun 28 01:43:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Jun 28 01:42:25 GMT 2025","broken","Sat Jun 28 01:42:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Jun 28 01:42:11 GMT 2025","broken","Sat Jun 28 01:42:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Jun 28 01:42:52 GMT 2025","broken","Sat Jun 28 01:42:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Jun 28 01:41:44 GMT 2025","broken","Sat Jun 28 01:41:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10239","Forgot Password with valid email test","Custom parent suite","Sat Jun 28 01:43:22 GMT 2025","broken","Sat Jun 28 01:43:32 GMT 2025","Custom sub suite","Custom suite","",""
