"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 06 01:06:05 GMT 2023","Mon Nov 06 01:06:05 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon Nov 06 01:04:49 GMT 2023","Mon Nov 06 01:04:49 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon Nov 06 01:03:45 GMT 2023","Mon Nov 06 01:03:45 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon Nov 06 01:05:01 GMT 2023","Mon Nov 06 01:05:01 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Nov 06 01:04:24 GMT 2023","Mon Nov 06 01:04:34 GMT 2023","10261","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Nov 06 01:05:39 GMT 2023","Mon Nov 06 01:05:39 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Nov 06 01:06:19 GMT 2023","Mon Nov 06 01:06:29 GMT 2023","10432","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Nov 06 01:05:27 GMT 2023","Mon Nov 06 01:05:27 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Nov 06 01:06:31 GMT 2023","Mon Nov 06 01:06:42 GMT 2023","10348","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Mon Nov 06 01:04:10 GMT 2023","Mon Nov 06 01:04:10 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Nov 06 01:05:52 GMT 2023","Mon Nov 06 01:05:52 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Mon Nov 06 01:06:55 GMT 2023","Mon Nov 06 01:06:55 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Nov 06 01:04:36 GMT 2023","Mon Nov 06 01:04:47 GMT 2023","10296","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Nov 06 01:06:44 GMT 2023","Mon Nov 06 01:06:54 GMT 2023","10272","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Nov 06 01:05:14 GMT 2023","Mon Nov 06 01:05:14 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Nov 06 01:03:33 GMT 2023","Mon Nov 06 01:03:43 GMT 2023","10306","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Nov 06 01:03:59 GMT 2023","Mon Nov 06 01:04:09 GMT 2023","10295","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
