"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Jun 14 01:42:10 GMT 2025","broken","Sat Jun 14 01:42:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10258","Login with invalid credentials test","tests","Sat Jun 14 01:40:52 GMT 2025","broken","Sat Jun 14 01:41:02 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Jun 14 01:41:16 GMT 2025","broken","Sat Jun 14 01:41:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10265","Forgot Password with invalid email test","Custom parent suite","Sat Jun 14 01:42:53 GMT 2025","broken","Sat Jun 14 01:43:04 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10245","Exception test","Custom parent suite","Sat Jun 14 01:43:07 GMT 2025","broken","Sat Jun 14 01:43:17 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10270","Login with valid credentials test","tests","Sat Jun 14 01:39:47 GMT 2025","broken","Sat Jun 14 01:39:57 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Sat Jun 14 01:43:18 GMT 2025","skipped","Sat Jun 14 01:43:18 GMT 2025","TestLogin","test_login","",""
"Log out from app","10253","Logout of system test","tests","Sat Jun 14 01:40:12 GMT 2025","broken","Sat Jun 14 01:40:22 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Jun 14 01:41:30 GMT 2025","broken","Sat Jun 14 01:41:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Jun 14 01:40:22 GMT 2025","broken","Sat Jun 14 01:40:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Jun 14 01:41:57 GMT 2025","broken","Sat Jun 14 01:41:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10248","Login with invalid credentials test","tests","Sat Jun 14 01:40:39 GMT 2025","broken","Sat Jun 14 01:40:49 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Jun 14 01:41:03 GMT 2025","broken","Sat Jun 14 01:41:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10244","Forgot Password with valid email test","Custom parent suite","Sat Jun 14 01:42:40 GMT 2025","broken","Sat Jun 14 01:42:50 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Jun 14 01:41:43 GMT 2025","broken","Sat Jun 14 01:41:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Jun 14 01:42:24 GMT 2025","broken","Sat Jun 14 01:42:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Jun 14 01:39:58 GMT 2025","broken","Sat Jun 14 01:39:58 GMT 2025","TestWorkspaces","test_workspaces","",""
