"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 16 01:16:37 GMT 2024","Sun Jun 16 01:16:48 GMT 2024","10231","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Jun 16 01:13:33 GMT 2024","Sun Jun 16 01:13:33 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Jun 16 01:16:18 GMT 2024","Sun Jun 16 01:16:18 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Jun 16 01:14:35 GMT 2024","Sun Jun 16 01:14:45 GMT 2024","10231","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Jun 16 01:13:21 GMT 2024","Sun Jun 16 01:13:32 GMT 2024","10229","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Jun 16 01:17:08 GMT 2024","Sun Jun 16 01:17:18 GMT 2024","10238","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Jun 16 01:14:20 GMT 2024","Sun Jun 16 01:14:30 GMT 2024","10235","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Jun 16 01:13:52 GMT 2024","Sun Jun 16 01:14:02 GMT 2024","10233","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sun Jun 16 01:16:53 GMT 2024","Sun Jun 16 01:17:03 GMT 2024","10241","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Jun 16 01:15:17 GMT 2024","Sun Jun 16 01:15:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Jun 16 01:15:01 GMT 2024","Sun Jun 16 01:15:01 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Jun 16 01:14:03 GMT 2024","Sun Jun 16 01:14:03 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Jun 16 01:14:46 GMT 2024","Sun Jun 16 01:14:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun Jun 16 01:15:32 GMT 2024","Sun Jun 16 01:15:32 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Jun 16 01:16:03 GMT 2024","Sun Jun 16 01:16:03 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Sun Jun 16 01:17:19 GMT 2024","Sun Jun 16 01:17:19 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Jun 16 01:15:47 GMT 2024","Sun Jun 16 01:15:47 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
