"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 25 01:06:25 GMT 2024","Sat May 25 01:06:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sat May 25 01:05:21 GMT 2024","Sat May 25 01:05:31 GMT 2024","10312","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat May 25 01:05:07 GMT 2024","Sat May 25 01:05:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sat May 25 01:06:13 GMT 2024","Sat May 25 01:06:13 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sat May 25 01:05:34 GMT 2024","Sat May 25 01:05:44 GMT 2024","10322","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat May 25 01:07:41 GMT 2024","Sat May 25 01:07:51 GMT 2024","10279","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sat May 25 01:07:03 GMT 2024","Sat May 25 01:07:03 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sat May 25 01:06:50 GMT 2024","Sat May 25 01:06:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"skipped","Sat May 25 01:07:52 GMT 2024","Sat May 25 01:07:52 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sat May 25 01:05:45 GMT 2024","Sat May 25 01:05:45 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sat May 25 01:07:28 GMT 2024","Sat May 25 01:07:39 GMT 2024","10320","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sat May 25 01:06:00 GMT 2024","Sat May 25 01:06:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sat May 25 01:04:42 GMT 2024","Sat May 25 01:04:42 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sat May 25 01:04:56 GMT 2024","Sat May 25 01:05:06 GMT 2024","10270","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sat May 25 01:06:38 GMT 2024","Sat May 25 01:06:38 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sat May 25 01:07:16 GMT 2024","Sat May 25 01:07:26 GMT 2024","10318","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sat May 25 01:04:31 GMT 2024","Sat May 25 01:04:41 GMT 2024","10451","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
