"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10244","Login with invalid credentials test","tests","Fri Feb 28 01:23:41 GMT 2025","broken","Fri Feb 28 01:23:51 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Feb 28 01:24:56 GMT 2025","broken","Fri Feb 28 01:24:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10300","Forgot Password with invalid email test","Custom parent suite","Fri Feb 28 01:26:00 GMT 2025","broken","Fri Feb 28 01:26:10 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Fri Feb 28 01:26:26 GMT 2025","skipped","Fri Feb 28 01:26:26 GMT 2025","TestLogin","test_login","",""
"Log out from app","10246","Logout of system test","tests","Fri Feb 28 01:22:48 GMT 2025","broken","Fri Feb 28 01:22:58 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Feb 28 01:24:39 GMT 2025","broken","Fri Feb 28 01:24:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10245","Login with invalid credentials test","tests","Fri Feb 28 01:23:23 GMT 2025","broken","Fri Feb 28 01:23:34 GMT 2025","TestLogin","test_login","",""
"valid login","10252","Login with valid credentials test","tests","Fri Feb 28 01:22:13 GMT 2025","broken","Fri Feb 28 01:22:23 GMT 2025","TestLogin","test_login","",""
"Exception catching","10251","Exception test","Custom parent suite","Fri Feb 28 01:26:15 GMT 2025","broken","Fri Feb 28 01:26:25 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10267","Forgot Password with valid email test","Custom parent suite","Fri Feb 28 01:25:45 GMT 2025","broken","Fri Feb 28 01:25:55 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Feb 28 01:25:11 GMT 2025","broken","Fri Feb 28 01:25:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Feb 28 01:22:59 GMT 2025","broken","Fri Feb 28 01:22:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Feb 28 01:24:24 GMT 2025","broken","Fri Feb 28 01:24:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Feb 28 01:25:26 GMT 2025","broken","Fri Feb 28 01:25:26 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Feb 28 01:24:08 GMT 2025","broken","Fri Feb 28 01:24:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Feb 28 01:22:24 GMT 2025","broken","Fri Feb 28 01:22:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Feb 28 01:23:52 GMT 2025","broken","Fri Feb 28 01:23:52 GMT 2025","TestWorkspaces","test_workspaces","",""
