"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","10305","Forgot Password with valid email test","Custom parent suite","Tue Dec 03 01:30:03 GMT 2024","broken","Tue Dec 03 01:30:13 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10372","Login with valid credentials test","tests","Tue Dec 03 01:26:50 GMT 2024","broken","Tue Dec 03 01:27:00 GMT 2024","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Dec 03 01:27:32 GMT 2024","broken","Tue Dec 03 01:27:32 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Dec 03 01:29:45 GMT 2024","broken","Tue Dec 03 01:29:45 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Dec 03 01:29:15 GMT 2024","broken","Tue Dec 03 01:29:15 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Dec 03 01:28:15 GMT 2024","broken","Tue Dec 03 01:28:15 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Dec 03 01:28:45 GMT 2024","broken","Tue Dec 03 01:28:45 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Tue Dec 03 01:30:45 GMT 2024","skipped","Tue Dec 03 01:30:45 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Dec 03 01:29:30 GMT 2024","broken","Tue Dec 03 01:29:30 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10305","Login with invalid credentials test","tests","Tue Dec 03 01:27:50 GMT 2024","broken","Tue Dec 03 01:28:01 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Dec 03 01:27:01 GMT 2024","broken","Tue Dec 03 01:27:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Dec 03 01:28:30 GMT 2024","broken","Tue Dec 03 01:28:30 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10315","Login with invalid credentials test","tests","Tue Dec 03 01:28:04 GMT 2024","broken","Tue Dec 03 01:28:14 GMT 2024","TestLogin","test_login","",""
"Exception catching","10294","Exception test","Custom parent suite","Tue Dec 03 01:30:33 GMT 2024","broken","Tue Dec 03 01:30:43 GMT 2024","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Dec 03 01:29:00 GMT 2024","broken","Tue Dec 03 01:29:00 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10299","Logout of system test","tests","Tue Dec 03 01:27:21 GMT 2024","broken","Tue Dec 03 01:27:31 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10318","Forgot Password with invalid email test","Custom parent suite","Tue Dec 03 01:30:18 GMT 2024","broken","Tue Dec 03 01:30:28 GMT 2024","Custom sub suite","Custom suite","",""
