"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Dec 26 01:21:07 GMT 2024","broken","Thu Dec 26 01:21:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10326","Login with valid credentials test","tests","Thu Dec 26 01:19:27 GMT 2024","broken","Thu Dec 26 01:19:37 GMT 2024","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Dec 26 01:21:52 GMT 2024","broken","Thu Dec 26 01:21:52 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10291","Logout of system test","tests","Thu Dec 26 01:19:57 GMT 2024","broken","Thu Dec 26 01:20:07 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Dec 26 01:21:22 GMT 2024","broken","Thu Dec 26 01:21:22 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10296","Exception test","Custom parent suite","Thu Dec 26 01:23:11 GMT 2024","broken","Thu Dec 26 01:23:22 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu Dec 26 01:23:23 GMT 2024","skipped","Thu Dec 26 01:23:23 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10295","Forgot Password with valid email test","Custom parent suite","Thu Dec 26 01:22:42 GMT 2024","broken","Thu Dec 26 01:22:52 GMT 2024","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Dec 26 01:20:53 GMT 2024","broken","Thu Dec 26 01:20:53 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10294","Login with invalid credentials test","tests","Thu Dec 26 01:20:26 GMT 2024","broken","Thu Dec 26 01:20:37 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Dec 26 01:22:08 GMT 2024","broken","Thu Dec 26 01:22:08 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10290","Login with invalid credentials test","tests","Thu Dec 26 01:20:41 GMT 2024","broken","Thu Dec 26 01:20:52 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10317","Forgot Password with invalid email test","Custom parent suite","Thu Dec 26 01:22:56 GMT 2024","broken","Thu Dec 26 01:23:07 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Dec 26 01:22:23 GMT 2024","broken","Thu Dec 26 01:22:23 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Dec 26 01:21:37 GMT 2024","broken","Thu Dec 26 01:21:37 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Dec 26 01:19:38 GMT 2024","broken","Thu Dec 26 01:19:38 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Dec 26 01:20:08 GMT 2024","broken","Thu Dec 26 01:20:08 GMT 2024","TestWorkspaces","test_workspaces","",""
