"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Mar 03 01:03:03 GMT 2024","Sun Mar 03 01:03:14 GMT 2024","10170","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Mar 03 01:05:34 GMT 2024","Sun Mar 03 01:05:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Mar 03 01:03:53 GMT 2024","Sun Mar 03 01:04:04 GMT 2024","10309","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Sun Mar 03 01:06:24 GMT 2024","Sun Mar 03 01:06:24 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Mar 03 01:03:40 GMT 2024","Sun Mar 03 01:03:40 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Mar 03 01:04:07 GMT 2024","Sun Mar 03 01:04:17 GMT 2024","10176","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Mar 03 01:05:09 GMT 2024","Sun Mar 03 01:05:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun Mar 03 01:04:56 GMT 2024","Sun Mar 03 01:04:56 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Mar 03 01:06:00 GMT 2024","Sun Mar 03 01:06:10 GMT 2024","10269","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Mar 03 01:06:12 GMT 2024","Sun Mar 03 01:06:23 GMT 2024","10274","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Mar 03 01:04:31 GMT 2024","Sun Mar 03 01:04:31 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Mar 03 01:04:44 GMT 2024","Sun Mar 03 01:04:44 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Mar 03 01:03:28 GMT 2024","Sun Mar 03 01:03:39 GMT 2024","10250","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sun Mar 03 01:05:21 GMT 2024","Sun Mar 03 01:05:21 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Mar 03 01:04:18 GMT 2024","Sun Mar 03 01:04:18 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun Mar 03 01:05:47 GMT 2024","Sun Mar 03 01:05:58 GMT 2024","10218","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Mar 03 01:03:15 GMT 2024","Sun Mar 03 01:03:15 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
