"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","10242","Forgot Password with valid email test","Custom parent suite","Wed Apr 02 01:31:04 GMT 2025","broken","Wed Apr 02 01:31:14 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10251","Login with invalid credentials test","tests","Wed Apr 02 01:28:46 GMT 2025","broken","Wed Apr 02 01:28:56 GMT 2025","TestLogin","test_login","",""
"Log out from app","10245","Logout of system test","tests","Wed Apr 02 01:27:54 GMT 2025","broken","Wed Apr 02 01:28:04 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Apr 02 01:30:22 GMT 2025","broken","Wed Apr 02 01:30:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Apr 02 01:29:15 GMT 2025","broken","Wed Apr 02 01:29:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Apr 02 01:27:31 GMT 2025","broken","Wed Apr 02 01:27:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Apr 02 01:29:34 GMT 2025","broken","Wed Apr 02 01:29:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10257","Login with valid credentials test","tests","Wed Apr 02 01:27:19 GMT 2025","broken","Wed Apr 02 01:27:29 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Wed Apr 02 01:31:49 GMT 2025","skipped","Wed Apr 02 01:31:49 GMT 2025","TestLogin","test_login","",""
"Exception catching","10242","Exception test","Custom parent suite","Wed Apr 02 01:31:38 GMT 2025","broken","Wed Apr 02 01:31:48 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Apr 02 01:30:39 GMT 2025","broken","Wed Apr 02 01:30:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Apr 02 01:28:05 GMT 2025","broken","Wed Apr 02 01:28:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10281","Forgot Password with invalid email test","Custom parent suite","Wed Apr 02 01:31:19 GMT 2025","broken","Wed Apr 02 01:31:29 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Apr 02 01:30:04 GMT 2025","broken","Wed Apr 02 01:30:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Apr 02 01:28:57 GMT 2025","broken","Wed Apr 02 01:28:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10241","Login with invalid credentials test","tests","Wed Apr 02 01:28:30 GMT 2025","broken","Wed Apr 02 01:28:41 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Apr 02 01:29:49 GMT 2025","broken","Wed Apr 02 01:29:49 GMT 2025","TestWorkspaces","test_workspaces","",""
