"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Sep 07 01:20:55 GMT 2024","Sat Sep 07 01:21:05 GMT 2024","10262","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sat Sep 07 01:18:44 GMT 2024","Sat Sep 07 01:18:55 GMT 2024","10261","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat Sep 07 01:17:52 GMT 2024","Sat Sep 07 01:18:02 GMT 2024","10271","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sat Sep 07 01:19:11 GMT 2024","Sat Sep 07 01:19:11 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sat Sep 07 01:21:11 GMT 2024","Sat Sep 07 01:21:21 GMT 2024","10328","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sat Sep 07 01:18:56 GMT 2024","Sat Sep 07 01:18:56 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sat Sep 07 01:20:18 GMT 2024","Sat Sep 07 01:20:18 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sat Sep 07 01:21:27 GMT 2024","Sat Sep 07 01:21:37 GMT 2024","10275","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sat Sep 07 01:19:47 GMT 2024","Sat Sep 07 01:19:47 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Sat Sep 07 01:21:38 GMT 2024","Sat Sep 07 01:21:38 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sat Sep 07 01:19:29 GMT 2024","Sat Sep 07 01:19:29 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sat Sep 07 01:18:03 GMT 2024","Sat Sep 07 01:18:03 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sat Sep 07 01:17:22 GMT 2024","Sat Sep 07 01:17:32 GMT 2024","10278","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sat Sep 07 01:20:02 GMT 2024","Sat Sep 07 01:20:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sat Sep 07 01:20:35 GMT 2024","Sat Sep 07 01:20:35 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sat Sep 07 01:18:27 GMT 2024","Sat Sep 07 01:18:37 GMT 2024","10266","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat Sep 07 01:17:34 GMT 2024","Sat Sep 07 01:17:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
