"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Apr 28 01:41:15 GMT 2025","broken","Mon Apr 28 01:41:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Apr 28 01:42:14 GMT 2025","broken","Mon Apr 28 01:42:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Apr 28 01:42:45 GMT 2025","broken","Mon Apr 28 01:42:45 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Apr 28 01:43:50 GMT 2025","skipped","Mon Apr 28 01:43:50 GMT 2025","TestLogin","test_login","",""
"invalid login","10236","Login with invalid credentials test","tests","Mon Apr 28 01:40:47 GMT 2025","broken","Mon Apr 28 01:40:58 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Apr 28 01:42:00 GMT 2025","broken","Mon Apr 28 01:42:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Apr 28 01:41:43 GMT 2025","broken","Mon Apr 28 01:41:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10250","Logout of system test","tests","Mon Apr 28 01:40:19 GMT 2025","broken","Mon Apr 28 01:40:30 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Apr 28 01:40:30 GMT 2025","broken","Mon Apr 28 01:40:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10269","Login with valid credentials test","tests","Mon Apr 28 01:39:51 GMT 2025","broken","Mon Apr 28 01:40:02 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10242","Forgot Password with invalid email test","Custom parent suite","Mon Apr 28 01:43:25 GMT 2025","broken","Mon Apr 28 01:43:36 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Apr 28 01:42:28 GMT 2025","broken","Mon Apr 28 01:42:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Apr 28 01:40:02 GMT 2025","broken","Mon Apr 28 01:40:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10238","Forgot Password with valid email test","Custom parent suite","Mon Apr 28 01:43:08 GMT 2025","broken","Mon Apr 28 01:43:18 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10243","Login with invalid credentials test","tests","Mon Apr 28 01:41:04 GMT 2025","broken","Mon Apr 28 01:41:15 GMT 2025","TestLogin","test_login","",""
"Exception catching","10252","Exception test","Custom parent suite","Mon Apr 28 01:43:39 GMT 2025","broken","Mon Apr 28 01:43:49 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Apr 28 01:41:29 GMT 2025","broken","Mon Apr 28 01:41:29 GMT 2025","TestWorkspaces","test_workspaces","",""
