"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Oct 31 01:22:44 GMT 2024","broken","Thu Oct 31 01:22:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10266","Login with invalid credentials test","tests","Thu Oct 31 01:22:17 GMT 2024","broken","Thu Oct 31 01:22:27 GMT 2024","TestLogin","test_login","",""
"invalid login","10273","Login with invalid credentials test","tests","Thu Oct 31 01:22:33 GMT 2024","broken","Thu Oct 31 01:22:43 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Oct 31 01:21:27 GMT 2024","broken","Thu Oct 31 01:21:27 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Oct 31 01:24:16 GMT 2024","broken","Thu Oct 31 01:24:16 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Oct 31 01:24:01 GMT 2024","broken","Thu Oct 31 01:24:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10277","Exception test","Custom parent suite","Thu Oct 31 01:25:06 GMT 2024","broken","Thu Oct 31 01:25:17 GMT 2024","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Oct 31 01:23:15 GMT 2024","broken","Thu Oct 31 01:23:15 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10278","Forgot Password with invalid email test","Custom parent suite","Thu Oct 31 01:24:51 GMT 2024","broken","Thu Oct 31 01:25:01 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Oct 31 01:23:46 GMT 2024","broken","Thu Oct 31 01:23:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Oct 31 01:23:00 GMT 2024","broken","Thu Oct 31 01:23:00 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10271","Forgot Password with valid email test","Custom parent suite","Thu Oct 31 01:24:36 GMT 2024","broken","Thu Oct 31 01:24:46 GMT 2024","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Oct 31 01:21:58 GMT 2024","broken","Thu Oct 31 01:21:58 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10289","Logout of system test","tests","Thu Oct 31 01:21:46 GMT 2024","broken","Thu Oct 31 01:21:57 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Oct 31 01:23:30 GMT 2024","broken","Thu Oct 31 01:23:30 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Oct 31 01:25:18 GMT 2024","skipped","Thu Oct 31 01:25:18 GMT 2024","TestLogin","test_login","",""
"valid login","10364","Login with valid credentials test","tests","Thu Oct 31 01:21:15 GMT 2024","broken","Thu Oct 31 01:21:26 GMT 2024","TestLogin","test_login","",""
