"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10257","Login with invalid credentials test","tests","Fri Mar 14 01:23:58 GMT 2025","broken","Fri Mar 14 01:24:09 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Mar 14 01:25:24 GMT 2025","broken","Fri Mar 14 01:25:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Mar 14 01:24:54 GMT 2025","broken","Fri Mar 14 01:24:54 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Mar 14 01:22:55 GMT 2025","broken","Fri Mar 14 01:22:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Mar 14 01:24:10 GMT 2025","broken","Fri Mar 14 01:24:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10293","Logout of system test","tests","Fri Mar 14 01:23:15 GMT 2025","broken","Fri Mar 14 01:23:25 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10250","Forgot Password with valid email test","Custom parent suite","Fri Mar 14 01:25:57 GMT 2025","broken","Fri Mar 14 01:26:07 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10272","Forgot Password with invalid email test","Custom parent suite","Fri Mar 14 01:26:12 GMT 2025","broken","Fri Mar 14 01:26:22 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10250","Login with valid credentials test","tests","Fri Mar 14 01:22:44 GMT 2025","broken","Fri Mar 14 01:22:54 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Mar 14 01:25:39 GMT 2025","broken","Fri Mar 14 01:25:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Mar 14 01:25:09 GMT 2025","broken","Fri Mar 14 01:25:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Mar 14 01:24:39 GMT 2025","broken","Fri Mar 14 01:24:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Fri Mar 14 01:26:38 GMT 2025","skipped","Fri Mar 14 01:26:38 GMT 2025","TestLogin","test_login","",""
"Exception catching","10277","Exception test","Custom parent suite","Fri Mar 14 01:26:27 GMT 2025","broken","Fri Mar 14 01:26:37 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10321","Login with invalid credentials test","tests","Fri Mar 14 01:23:44 GMT 2025","broken","Fri Mar 14 01:23:54 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Mar 14 01:23:26 GMT 2025","broken","Fri Mar 14 01:23:26 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Mar 14 01:24:25 GMT 2025","broken","Fri Mar 14 01:24:25 GMT 2025","TestWorkspaces","test_workspaces","",""
