"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for an existing project","0","Search for existing project test","tests","Wed Jan 01 01:29:06 GMT 2025","broken","Wed Jan 01 01:29:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Jan 01 01:29:41 GMT 2025","broken","Wed Jan 01 01:29:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Jan 01 01:29:57 GMT 2025","broken","Wed Jan 01 01:29:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Jan 01 01:28:15 GMT 2025","broken","Wed Jan 01 01:28:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10300","Exception test","Custom parent suite","Wed Jan 01 01:30:49 GMT 2025","broken","Wed Jan 01 01:30:59 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10295","Login with invalid credentials test","tests","Wed Jan 01 01:27:49 GMT 2025","broken","Wed Jan 01 01:27:59 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Jan 01 01:26:55 GMT 2025","broken","Wed Jan 01 01:26:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10293","Login with invalid credentials test","tests","Wed Jan 01 01:28:04 GMT 2025","broken","Wed Jan 01 01:28:14 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10353","Forgot Password with invalid email test","Custom parent suite","Wed Jan 01 01:30:31 GMT 2025","broken","Wed Jan 01 01:30:41 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10455","Login with valid credentials test","tests","Wed Jan 01 01:26:43 GMT 2025","broken","Wed Jan 01 01:26:53 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Jan 01 01:28:51 GMT 2025","broken","Wed Jan 01 01:28:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Jan 01 01:27:27 GMT 2025","broken","Wed Jan 01 01:27:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10304","Logout of system test","tests","Wed Jan 01 01:27:16 GMT 2025","broken","Wed Jan 01 01:27:26 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10285","Forgot Password with valid email test","Custom parent suite","Wed Jan 01 01:30:16 GMT 2025","broken","Wed Jan 01 01:30:26 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Jan 01 01:28:33 GMT 2025","broken","Wed Jan 01 01:28:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Jan 01 01:29:24 GMT 2025","broken","Wed Jan 01 01:29:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Wed Jan 01 01:31:00 GMT 2025","skipped","Wed Jan 01 01:31:00 GMT 2025","TestLogin","test_login","",""
