"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10309","Logout of system test","tests","Tue Dec 24 01:20:22 GMT 2024","broken","Tue Dec 24 01:20:32 GMT 2024","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Dec 24 01:20:33 GMT 2024","broken","Tue Dec 24 01:20:33 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10288","Login with invalid credentials test","tests","Tue Dec 24 01:21:06 GMT 2024","broken","Tue Dec 24 01:21:17 GMT 2024","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Dec 24 01:21:18 GMT 2024","broken","Tue Dec 24 01:21:18 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Dec 24 01:20:03 GMT 2024","broken","Tue Dec 24 01:20:03 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10297","Exception test","Custom parent suite","Tue Dec 24 01:23:35 GMT 2024","broken","Tue Dec 24 01:23:45 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10294","Login with valid credentials test","tests","Tue Dec 24 01:19:52 GMT 2024","broken","Tue Dec 24 01:20:02 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10352","Forgot Password with invalid email test","Custom parent suite","Tue Dec 24 01:23:20 GMT 2024","broken","Tue Dec 24 01:23:31 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Tue Dec 24 01:23:46 GMT 2024","skipped","Tue Dec 24 01:23:46 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Dec 24 01:21:48 GMT 2024","broken","Tue Dec 24 01:21:48 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Dec 24 01:21:32 GMT 2024","broken","Tue Dec 24 01:21:32 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10302","Forgot Password with valid email test","Custom parent suite","Tue Dec 24 01:23:05 GMT 2024","broken","Tue Dec 24 01:23:16 GMT 2024","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Dec 24 01:22:02 GMT 2024","broken","Tue Dec 24 01:22:02 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Dec 24 01:22:47 GMT 2024","broken","Tue Dec 24 01:22:47 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10314","Login with invalid credentials test","tests","Tue Dec 24 01:20:51 GMT 2024","broken","Tue Dec 24 01:21:02 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Dec 24 01:22:32 GMT 2024","broken","Tue Dec 24 01:22:32 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Dec 24 01:22:17 GMT 2024","broken","Tue Dec 24 01:22:17 GMT 2024","TestWorkspaces","test_workspaces","",""
