"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Apr 19 01:26:36 GMT 2025","broken","Sat Apr 19 01:26:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Apr 19 01:27:18 GMT 2025","broken","Sat Apr 19 01:27:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Apr 19 01:25:14 GMT 2025","broken","Sat Apr 19 01:25:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Apr 19 01:26:05 GMT 2025","broken","Sat Apr 19 01:26:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Apr 19 01:24:43 GMT 2025","broken","Sat Apr 19 01:24:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10250","Login with invalid credentials test","tests","Sat Apr 19 01:25:54 GMT 2025","broken","Sat Apr 19 01:26:05 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10238","Forgot Password with valid email test","Custom parent suite","Sat Apr 19 01:27:59 GMT 2025","broken","Sat Apr 19 01:28:09 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10235","Exception test","Custom parent suite","Sat Apr 19 01:28:30 GMT 2025","broken","Sat Apr 19 01:28:40 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Apr 19 01:27:36 GMT 2025","broken","Sat Apr 19 01:27:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Apr 19 01:28:41 GMT 2025","skipped","Sat Apr 19 01:28:41 GMT 2025","TestLogin","test_login","",""
"valid login","10263","Login with valid credentials test","tests","Sat Apr 19 01:24:32 GMT 2025","broken","Sat Apr 19 01:24:42 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10276","Forgot Password with invalid email test","Custom parent suite","Sat Apr 19 01:28:16 GMT 2025","broken","Sat Apr 19 01:28:26 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Apr 19 01:26:50 GMT 2025","broken","Sat Apr 19 01:26:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Apr 19 01:27:04 GMT 2025","broken","Sat Apr 19 01:27:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10240","Login with invalid credentials test","tests","Sat Apr 19 01:25:37 GMT 2025","broken","Sat Apr 19 01:25:47 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Apr 19 01:26:19 GMT 2025","broken","Sat Apr 19 01:26:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10241","Logout of system test","tests","Sat Apr 19 01:25:03 GMT 2025","broken","Sat Apr 19 01:25:13 GMT 2025","TestLogin","test_login","",""
