"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","10288","Forgot Password with invalid email test","Custom parent suite","Tue Apr 01 01:48:15 GMT 2025","broken","Tue Apr 01 01:48:25 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10311","Login with valid credentials test","tests","Tue Apr 01 01:44:15 GMT 2025","broken","Tue Apr 01 01:44:25 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Apr 01 01:47:06 GMT 2025","broken","Tue Apr 01 01:47:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Apr 01 01:47:37 GMT 2025","broken","Tue Apr 01 01:47:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Apr 01 01:44:27 GMT 2025","broken","Tue Apr 01 01:44:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10245","Login with invalid credentials test","tests","Tue Apr 01 01:45:29 GMT 2025","broken","Tue Apr 01 01:45:39 GMT 2025","TestLogin","test_login","",""
"Exception catching","10247","Exception test","Custom parent suite","Tue Apr 01 01:48:33 GMT 2025","broken","Tue Apr 01 01:48:43 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10249","Login with invalid credentials test","tests","Tue Apr 01 01:45:47 GMT 2025","broken","Tue Apr 01 01:45:57 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Apr 01 01:46:32 GMT 2025","broken","Tue Apr 01 01:46:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10254","Logout of system test","tests","Tue Apr 01 01:44:52 GMT 2025","broken","Tue Apr 01 01:45:02 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Apr 01 01:45:58 GMT 2025","broken","Tue Apr 01 01:45:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Apr 01 01:46:16 GMT 2025","broken","Tue Apr 01 01:46:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Apr 01 01:46:47 GMT 2025","broken","Tue Apr 01 01:46:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Tue Apr 01 01:48:44 GMT 2025","skipped","Tue Apr 01 01:48:44 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Apr 01 01:47:22 GMT 2025","broken","Tue Apr 01 01:47:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10258","Forgot Password with valid email test","Custom parent suite","Tue Apr 01 01:48:00 GMT 2025","broken","Tue Apr 01 01:48:10 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Apr 01 01:45:03 GMT 2025","broken","Tue Apr 01 01:45:03 GMT 2025","TestWorkspaces","test_workspaces","",""
