"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 14 01:02:40 GMT 2024","Thu Mar 14 01:02:40 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Mar 14 01:01:54 GMT 2024","Thu Mar 14 01:01:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Mar 14 01:01:42 GMT 2024","Thu Mar 14 01:01:52 GMT 2024","10188","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Mar 14 01:03:50 GMT 2024","Thu Mar 14 01:03:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Mar 14 01:01:25 GMT 2024","Thu Mar 14 01:01:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Mar 14 01:03:18 GMT 2024","Thu Mar 14 01:03:18 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Mar 14 01:02:16 GMT 2024","Thu Mar 14 01:02:26 GMT 2024","10186","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Mar 14 01:04:05 GMT 2024","Thu Mar 14 01:04:05 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Mar 14 01:01:13 GMT 2024","Thu Mar 14 01:01:23 GMT 2024","10155","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Mar 14 01:04:22 GMT 2024","Thu Mar 14 01:04:32 GMT 2024","10177","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"skipped","Thu Mar 14 01:04:59 GMT 2024","Thu Mar 14 01:04:59 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Mar 14 01:04:35 GMT 2024","Thu Mar 14 01:04:45 GMT 2024","10258","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Mar 14 01:03:34 GMT 2024","Thu Mar 14 01:03:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Mar 14 01:03:06 GMT 2024","Thu Mar 14 01:03:06 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Mar 14 01:02:29 GMT 2024","Thu Mar 14 01:02:39 GMT 2024","10307","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Mar 14 01:02:53 GMT 2024","Thu Mar 14 01:02:53 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Mar 14 01:04:48 GMT 2024","Thu Mar 14 01:04:58 GMT 2024","10239","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
