"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"valid login","10399","Login with valid credentials test","tests","Tue Apr 15 01:37:16 GMT 2025","broken","Tue Apr 15 01:37:26 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Apr 15 01:40:14 GMT 2025","broken","Tue Apr 15 01:40:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Apr 15 01:38:59 GMT 2025","broken","Tue Apr 15 01:38:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10261","Logout of system test","tests","Tue Apr 15 01:37:46 GMT 2025","broken","Tue Apr 15 01:37:56 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Apr 15 01:39:29 GMT 2025","broken","Tue Apr 15 01:39:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10256","Login with invalid credentials test","tests","Tue Apr 15 01:38:16 GMT 2025","broken","Tue Apr 15 01:38:26 GMT 2025","TestLogin","test_login","",""
"invalid login","10249","Login with invalid credentials test","tests","Tue Apr 15 01:38:32 GMT 2025","broken","Tue Apr 15 01:38:42 GMT 2025","TestLogin","test_login","",""
"Exception catching","10259","Exception test","Custom parent suite","Tue Apr 15 01:41:02 GMT 2025","broken","Tue Apr 15 01:41:12 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10253","Forgot Password with valid email test","Custom parent suite","Tue Apr 15 01:40:32 GMT 2025","broken","Tue Apr 15 01:40:42 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Apr 15 01:39:14 GMT 2025","broken","Tue Apr 15 01:39:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Apr 15 01:39:44 GMT 2025","broken","Tue Apr 15 01:39:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Apr 15 01:37:27 GMT 2025","broken","Tue Apr 15 01:37:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Tue Apr 15 01:41:14 GMT 2025","skipped","Tue Apr 15 01:41:14 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Apr 15 01:37:57 GMT 2025","broken","Tue Apr 15 01:37:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Apr 15 01:39:59 GMT 2025","broken","Tue Apr 15 01:39:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Apr 15 01:38:44 GMT 2025","broken","Tue Apr 15 01:38:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10320","Forgot Password with invalid email test","Custom parent suite","Tue Apr 15 01:40:47 GMT 2025","broken","Tue Apr 15 01:40:57 GMT 2025","Custom sub suite","Custom suite","",""
