"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Exception catching","10268","Exception test","Custom parent suite","Thu Apr 03 01:29:29 GMT 2025","broken","Thu Apr 03 01:29:39 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10271","Forgot Password with valid email test","Custom parent suite","Thu Apr 03 01:28:59 GMT 2025","broken","Thu Apr 03 01:29:09 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Apr 03 01:28:10 GMT 2025","broken","Thu Apr 03 01:28:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10247","Login with invalid credentials test","tests","Thu Apr 03 01:26:58 GMT 2025","broken","Thu Apr 03 01:27:09 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Apr 03 01:28:25 GMT 2025","broken","Thu Apr 03 01:28:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Apr 03 01:27:55 GMT 2025","broken","Thu Apr 03 01:27:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Apr 03 01:29:40 GMT 2025","skipped","Thu Apr 03 01:29:40 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Apr 03 01:27:25 GMT 2025","broken","Thu Apr 03 01:27:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10275","Login with invalid credentials test","tests","Thu Apr 03 01:26:42 GMT 2025","broken","Thu Apr 03 01:26:53 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Apr 03 01:27:40 GMT 2025","broken","Thu Apr 03 01:27:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10273","Forgot Password with invalid email test","Custom parent suite","Thu Apr 03 01:29:14 GMT 2025","broken","Thu Apr 03 01:29:24 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Apr 03 01:26:24 GMT 2025","broken","Thu Apr 03 01:26:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10294","Logout of system test","tests","Thu Apr 03 01:26:12 GMT 2025","broken","Thu Apr 03 01:26:23 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Apr 03 01:25:54 GMT 2025","broken","Thu Apr 03 01:25:54 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Apr 03 01:28:40 GMT 2025","broken","Thu Apr 03 01:28:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10257","Login with valid credentials test","tests","Thu Apr 03 01:25:42 GMT 2025","broken","Thu Apr 03 01:25:52 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Apr 03 01:27:10 GMT 2025","broken","Thu Apr 03 01:27:10 GMT 2025","TestWorkspaces","test_workspaces","",""
