"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Mar 22 01:25:04 GMT 2025","broken","Sat Mar 22 01:25:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Mar 22 01:25:35 GMT 2025","broken","Sat Mar 22 01:25:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10267","Logout of system test","tests","Sat Mar 22 01:23:52 GMT 2025","broken","Sat Mar 22 01:24:02 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Mar 22 01:26:05 GMT 2025","broken","Sat Mar 22 01:26:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10264","Exception test","Custom parent suite","Sat Mar 22 01:27:08 GMT 2025","broken","Sat Mar 22 01:27:18 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Mar 22 01:26:19 GMT 2025","broken","Sat Mar 22 01:26:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10300","Login with valid credentials test","tests","Sat Mar 22 01:23:22 GMT 2025","broken","Sat Mar 22 01:23:32 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Sat Mar 22 01:27:19 GMT 2025","skipped","Sat Mar 22 01:27:19 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Mar 22 01:25:20 GMT 2025","broken","Sat Mar 22 01:25:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Mar 22 01:23:34 GMT 2025","broken","Sat Mar 22 01:23:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Mar 22 01:24:49 GMT 2025","broken","Sat Mar 22 01:24:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10250","Login with invalid credentials test","tests","Sat Mar 22 01:24:37 GMT 2025","broken","Sat Mar 22 01:24:47 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10275","Forgot Password with invalid email test","Custom parent suite","Sat Mar 22 01:26:53 GMT 2025","broken","Sat Mar 22 01:27:03 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Mar 22 01:24:04 GMT 2025","broken","Sat Mar 22 01:24:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10257","Login with invalid credentials test","tests","Sat Mar 22 01:24:22 GMT 2025","broken","Sat Mar 22 01:24:32 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10261","Forgot Password with valid email test","Custom parent suite","Sat Mar 22 01:26:38 GMT 2025","broken","Sat Mar 22 01:26:48 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Mar 22 01:25:50 GMT 2025","broken","Sat Mar 22 01:25:50 GMT 2025","TestWorkspaces","test_workspaces","",""
