"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Jun 30 01:50:49 GMT 2025","broken","Mon Jun 30 01:50:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10248","Forgot Password with invalid email test","Custom parent suite","Mon Jun 30 01:52:12 GMT 2025","broken","Mon Jun 30 01:52:23 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10243","Login with invalid credentials test","tests","Mon Jun 30 01:50:11 GMT 2025","broken","Mon Jun 30 01:50:21 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Jun 30 01:51:02 GMT 2025","broken","Mon Jun 30 01:51:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Jun 30 01:49:15 GMT 2025","broken","Mon Jun 30 01:49:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10256","Forgot Password with valid email test","Custom parent suite","Mon Jun 30 01:51:59 GMT 2025","broken","Mon Jun 30 01:52:09 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Jun 30 01:51:29 GMT 2025","broken","Mon Jun 30 01:51:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10232","Exception test","Custom parent suite","Mon Jun 30 01:52:26 GMT 2025","broken","Mon Jun 30 01:52:36 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Jun 30 01:50:35 GMT 2025","broken","Mon Jun 30 01:50:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Jun 30 01:51:16 GMT 2025","broken","Mon Jun 30 01:51:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Jun 30 01:50:22 GMT 2025","broken","Mon Jun 30 01:50:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10251","Login with invalid credentials test","tests","Mon Jun 30 01:49:58 GMT 2025","broken","Mon Jun 30 01:50:08 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Mon Jun 30 01:52:37 GMT 2025","skipped","Mon Jun 30 01:52:37 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Jun 30 01:51:43 GMT 2025","broken","Mon Jun 30 01:51:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Jun 30 01:49:42 GMT 2025","broken","Mon Jun 30 01:49:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10234","Login with valid credentials test","tests","Mon Jun 30 01:49:04 GMT 2025","broken","Mon Jun 30 01:49:14 GMT 2025","TestLogin","test_login","",""
"Log out from app","10270","Logout of system test","tests","Mon Jun 30 01:49:31 GMT 2025","broken","Mon Jun 30 01:49:41 GMT 2025","TestLogin","test_login","",""
