"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Jul 13 01:59:24 GMT 2025","broken","Sun Jul 13 01:59:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Jul 13 01:58:43 GMT 2025","broken","Sun Jul 13 01:58:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10256","Logout of system test","tests","Sun Jul 13 01:57:05 GMT 2025","broken","Sun Jul 13 01:57:15 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Jul 13 01:58:30 GMT 2025","broken","Sun Jul 13 01:58:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Jul 13 01:58:57 GMT 2025","broken","Sun Jul 13 01:58:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Jul 13 01:59:10 GMT 2025","broken","Sun Jul 13 01:59:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Jul 13 01:56:46 GMT 2025","broken","Sun Jul 13 01:56:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10255","Login with invalid credentials test","tests","Sun Jul 13 01:57:32 GMT 2025","broken","Sun Jul 13 01:57:42 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10251","Forgot Password with valid email test","Custom parent suite","Sun Jul 13 01:59:44 GMT 2025","broken","Sun Jul 13 01:59:54 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Jul 13 01:57:16 GMT 2025","broken","Sun Jul 13 01:57:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10249","Exception test","Custom parent suite","Sun Jul 13 02:00:14 GMT 2025","broken","Sun Jul 13 02:00:24 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10274","Forgot Password with invalid email test","Custom parent suite","Sun Jul 13 01:59:57 GMT 2025","broken","Sun Jul 13 02:00:07 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10254","Login with invalid credentials test","tests","Sun Jul 13 01:57:49 GMT 2025","broken","Sun Jul 13 01:57:59 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Jul 13 01:58:16 GMT 2025","broken","Sun Jul 13 01:58:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10243","Login with valid credentials test","tests","Sun Jul 13 01:56:35 GMT 2025","broken","Sun Jul 13 01:56:45 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Sun Jul 13 02:00:24 GMT 2025","skipped","Sun Jul 13 02:00:24 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Jul 13 01:58:00 GMT 2025","broken","Sun Jul 13 01:58:00 GMT 2025","TestWorkspaces","test_workspaces","",""
