"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Feb 23 01:01:39 GMT 2024","Fri Feb 23 01:01:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Feb 23 01:01:55 GMT 2024","Fri Feb 23 01:01:55 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Feb 23 01:02:34 GMT 2024","Fri Feb 23 01:02:44 GMT 2024","10384","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Feb 23 01:00:11 GMT 2024","Fri Feb 23 01:00:11 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Feb 23 01:01:27 GMT 2024","Fri Feb 23 01:01:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Feb 23 01:02:07 GMT 2024","Fri Feb 23 01:02:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Fri Feb 23 01:02:58 GMT 2024","Fri Feb 23 01:02:58 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Feb 23 01:00:38 GMT 2024","Fri Feb 23 01:00:48 GMT 2024","10308","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Feb 23 01:01:14 GMT 2024","Fri Feb 23 01:01:14 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Feb 23 01:02:21 GMT 2024","Fri Feb 23 01:02:32 GMT 2024","10189","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Feb 23 01:02:47 GMT 2024","Fri Feb 23 01:02:57 GMT 2024","10303","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Feb 23 01:00:49 GMT 2024","Fri Feb 23 01:00:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Feb 23 01:00:00 GMT 2024","Fri Feb 23 01:00:10 GMT 2024","10316","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Feb 23 00:59:46 GMT 2024","Fri Feb 23 00:59:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Feb 23 00:59:35 GMT 2024","Fri Feb 23 00:59:45 GMT 2024","10282","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Feb 23 01:00:25 GMT 2024","Fri Feb 23 01:00:35 GMT 2024","10288","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Feb 23 01:01:02 GMT 2024","Fri Feb 23 01:01:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
