"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10295","Logout of system test","tests","Mon Jan 13 01:25:39 GMT 2025","broken","Mon Jan 13 01:25:50 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Jan 13 01:25:15 GMT 2025","broken","Mon Jan 13 01:25:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10284","Login with invalid credentials test","tests","Mon Jan 13 01:26:25 GMT 2025","broken","Mon Jan 13 01:26:35 GMT 2025","TestLogin","test_login","",""
"Exception catching","10292","Exception test","Custom parent suite","Mon Jan 13 01:29:09 GMT 2025","broken","Mon Jan 13 01:29:19 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Jan 13 01:28:01 GMT 2025","broken","Mon Jan 13 01:28:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Jan 13 01:27:43 GMT 2025","broken","Mon Jan 13 01:27:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10289","Forgot Password with valid email test","Custom parent suite","Mon Jan 13 01:28:36 GMT 2025","broken","Mon Jan 13 01:28:46 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Jan 13 01:27:10 GMT 2025","broken","Mon Jan 13 01:27:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Jan 13 01:27:28 GMT 2025","broken","Mon Jan 13 01:27:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Jan 13 01:26:55 GMT 2025","broken","Mon Jan 13 01:26:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10070","Login with valid credentials test","tests","Mon Jan 13 01:25:04 GMT 2025","broken","Mon Jan 13 01:25:14 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Mon Jan 13 01:29:21 GMT 2025","skipped","Mon Jan 13 01:29:21 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Jan 13 01:28:14 GMT 2025","broken","Mon Jan 13 01:28:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10491","Login with invalid credentials test","tests","Mon Jan 13 01:26:07 GMT 2025","broken","Mon Jan 13 01:26:17 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10369","Forgot Password with invalid email test","Custom parent suite","Mon Jan 13 01:28:53 GMT 2025","broken","Mon Jan 13 01:29:03 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Jan 13 01:25:51 GMT 2025","broken","Mon Jan 13 01:25:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Jan 13 01:26:36 GMT 2025","broken","Mon Jan 13 01:26:36 GMT 2025","TestWorkspaces","test_workspaces","",""
