"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 21 01:11:35 GMT 2024","Wed Aug 21 01:11:45 GMT 2024","10093","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Wed Aug 21 01:13:09 GMT 2024","Wed Aug 21 01:13:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Wed Aug 21 01:14:32 GMT 2024","Wed Aug 21 01:14:32 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Wed Aug 21 01:12:19 GMT 2024","Wed Aug 21 01:12:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Wed Aug 21 01:12:42 GMT 2024","Wed Aug 21 01:12:52 GMT 2024","10260","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Aug 21 01:15:10 GMT 2024","Wed Aug 21 01:15:21 GMT 2024","10263","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Wed Aug 21 01:13:59 GMT 2024","Wed Aug 21 01:13:59 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Aug 21 01:12:57 GMT 2024","Wed Aug 21 01:13:08 GMT 2024","10272","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Aug 21 01:13:42 GMT 2024","Wed Aug 21 01:13:42 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Wed Aug 21 01:11:46 GMT 2024","Wed Aug 21 01:11:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Aug 21 01:15:27 GMT 2024","Wed Aug 21 01:15:38 GMT 2024","10293","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Wed Aug 21 01:14:48 GMT 2024","Wed Aug 21 01:14:48 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Aug 21 01:13:25 GMT 2024","Wed Aug 21 01:13:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Wed Aug 21 01:14:15 GMT 2024","Wed Aug 21 01:14:15 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Wed Aug 21 01:15:55 GMT 2024","Wed Aug 21 01:15:55 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Wed Aug 21 01:15:43 GMT 2024","Wed Aug 21 01:15:53 GMT 2024","10273","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Wed Aug 21 01:12:08 GMT 2024","Wed Aug 21 01:12:18 GMT 2024","10275","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
