"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10279","Login with invalid credentials test","tests","Mon Nov 04 01:23:17 GMT 2024","broken","Mon Nov 04 01:23:27 GMT 2024","TestLogin","test_login","",""
"valid login","10255","Login with valid credentials test","tests","Mon Nov 04 01:22:03 GMT 2024","broken","Mon Nov 04 01:22:14 GMT 2024","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Nov 04 01:24:57 GMT 2024","broken","Mon Nov 04 01:24:57 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Nov 04 01:24:39 GMT 2024","broken","Mon Nov 04 01:24:39 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10256","Exception test","Custom parent suite","Mon Nov 04 01:26:37 GMT 2024","broken","Mon Nov 04 01:26:47 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10266","Login with invalid credentials test","tests","Mon Nov 04 01:23:35 GMT 2024","broken","Mon Nov 04 01:23:45 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10271","Forgot Password with valid email test","Custom parent suite","Mon Nov 04 01:25:58 GMT 2024","broken","Mon Nov 04 01:26:09 GMT 2024","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Nov 04 01:24:21 GMT 2024","broken","Mon Nov 04 01:24:21 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Nov 04 01:24:05 GMT 2024","broken","Mon Nov 04 01:24:05 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Nov 04 01:26:49 GMT 2024","skipped","Mon Nov 04 01:26:49 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10291","Forgot Password with invalid email test","Custom parent suite","Mon Nov 04 01:26:17 GMT 2024","broken","Mon Nov 04 01:26:27 GMT 2024","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Nov 04 01:23:47 GMT 2024","broken","Mon Nov 04 01:23:47 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Nov 04 01:22:15 GMT 2024","broken","Mon Nov 04 01:22:15 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","1","Rename an existing workspace test","tests","Mon Nov 04 01:22:53 GMT 2024","broken","Mon Nov 04 01:22:53 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10260","Logout of system test","tests","Mon Nov 04 01:22:42 GMT 2024","broken","Mon Nov 04 01:22:52 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Nov 04 01:25:35 GMT 2024","broken","Mon Nov 04 01:25:35 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Nov 04 01:25:15 GMT 2024","broken","Mon Nov 04 01:25:15 GMT 2024","TestWorkspaces","test_workspaces","",""
