"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Jun 05 01:43:36 GMT 2025","broken","Thu Jun 05 01:43:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Jun 05 01:44:07 GMT 2025","broken","Thu Jun 05 01:44:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Jun 05 01:43:19 GMT 2025","broken","Thu Jun 05 01:43:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Jun 05 01:45:39 GMT 2025","skipped","Thu Jun 05 01:45:39 GMT 2025","TestLogin","test_login","",""
"Exception catching","10239","Exception test","Custom parent suite","Thu Jun 05 01:45:28 GMT 2025","broken","Thu Jun 05 01:45:39 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Jun 05 01:41:43 GMT 2025","broken","Thu Jun 05 01:41:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Jun 05 01:42:17 GMT 2025","broken","Thu Jun 05 01:42:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Jun 05 01:43:50 GMT 2025","broken","Thu Jun 05 01:43:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10244","Logout of system test","tests","Thu Jun 05 01:42:06 GMT 2025","broken","Thu Jun 05 01:42:16 GMT 2025","TestLogin","test_login","",""
"valid login","10237","Login with valid credentials test","tests","Thu Jun 05 01:41:32 GMT 2025","broken","Thu Jun 05 01:41:42 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10231","Forgot Password with valid email test","Custom parent suite","Thu Jun 05 01:44:54 GMT 2025","broken","Thu Jun 05 01:45:05 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Jun 05 01:43:05 GMT 2025","broken","Thu Jun 05 01:43:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10237","Login with invalid credentials test","tests","Thu Jun 05 01:42:54 GMT 2025","broken","Thu Jun 05 01:43:05 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10259","Forgot Password with invalid email test","Custom parent suite","Thu Jun 05 01:45:11 GMT 2025","broken","Thu Jun 05 01:45:22 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Jun 05 01:44:38 GMT 2025","broken","Thu Jun 05 01:44:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Jun 05 01:44:24 GMT 2025","broken","Thu Jun 05 01:44:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10270","Login with invalid credentials test","tests","Thu Jun 05 01:42:40 GMT 2025","broken","Thu Jun 05 01:42:51 GMT 2025","TestLogin","test_login","",""
