"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Jun 18 01:45:51 GMT 2025","broken","Wed Jun 18 01:45:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Jun 18 01:44:49 GMT 2025","broken","Wed Jun 18 01:44:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10234","Logout of system test","tests","Wed Jun 18 01:43:26 GMT 2025","broken","Wed Jun 18 01:43:36 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Jun 18 01:45:23 GMT 2025","broken","Wed Jun 18 01:45:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Jun 18 01:43:37 GMT 2025","broken","Wed Jun 18 01:43:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Jun 18 01:44:32 GMT 2025","broken","Wed Jun 18 01:44:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10244","Exception test","Custom parent suite","Wed Jun 18 01:46:42 GMT 2025","broken","Wed Jun 18 01:46:52 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10293","Login with valid credentials test","tests","Wed Jun 18 01:42:55 GMT 2025","broken","Wed Jun 18 01:43:05 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Jun 18 01:45:06 GMT 2025","broken","Wed Jun 18 01:45:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10244","Login with invalid credentials test","tests","Wed Jun 18 01:44:08 GMT 2025","broken","Wed Jun 18 01:44:18 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10278","Forgot Password with invalid email test","Custom parent suite","Wed Jun 18 01:46:28 GMT 2025","broken","Wed Jun 18 01:46:38 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Jun 18 01:43:06 GMT 2025","broken","Wed Jun 18 01:43:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10241","Forgot Password with valid email test","Custom parent suite","Wed Jun 18 01:46:11 GMT 2025","broken","Wed Jun 18 01:46:21 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10242","Login with invalid credentials test","tests","Wed Jun 18 01:43:54 GMT 2025","broken","Wed Jun 18 01:44:04 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Wed Jun 18 01:46:52 GMT 2025","skipped","Wed Jun 18 01:46:52 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Jun 18 01:44:18 GMT 2025","broken","Wed Jun 18 01:44:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Jun 18 01:45:37 GMT 2025","broken","Wed Jun 18 01:45:37 GMT 2025","TestWorkspaces","test_workspaces","",""
