"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Thu May 29 01:43:40 GMT 2025","broken","Thu May 29 01:43:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10233","Login with invalid credentials test","tests","Thu May 29 01:41:57 GMT 2025","broken","Thu May 29 01:42:07 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu May 29 01:41:41 GMT 2025","broken","Thu May 29 01:41:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10236","Logout of system test","tests","Thu May 29 01:41:30 GMT 2025","broken","Thu May 29 01:41:40 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu May 29 01:42:35 GMT 2025","broken","Thu May 29 01:42:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu May 29 01:43:06 GMT 2025","broken","Thu May 29 01:43:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10229","Exception test","Custom parent suite","Thu May 29 01:44:49 GMT 2025","broken","Thu May 29 01:44:59 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10246","Login with valid credentials test","tests","Thu May 29 01:40:57 GMT 2025","broken","Thu May 29 01:41:07 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu May 29 01:42:52 GMT 2025","broken","Thu May 29 01:42:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu May 29 01:41:08 GMT 2025","broken","Thu May 29 01:41:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10286","Forgot Password with invalid email test","Custom parent suite","Thu May 29 01:44:31 GMT 2025","broken","Thu May 29 01:44:42 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu May 29 01:45:00 GMT 2025","skipped","Thu May 29 01:45:00 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu May 29 01:43:23 GMT 2025","broken","Thu May 29 01:43:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu May 29 01:42:22 GMT 2025","broken","Thu May 29 01:42:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10233","Login with invalid credentials test","tests","Thu May 29 01:42:11 GMT 2025","broken","Thu May 29 01:42:21 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu May 29 01:43:57 GMT 2025","broken","Thu May 29 01:43:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10233","Forgot Password with valid email test","Custom parent suite","Thu May 29 01:44:15 GMT 2025","broken","Thu May 29 01:44:25 GMT 2025","Custom sub suite","Custom suite","",""
