"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 10 01:02:42 GMT 2023","Tue Oct 10 01:02:42 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Tue Oct 10 01:03:08 GMT 2023","Tue Oct 10 01:03:08 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Tue Oct 10 01:03:35 GMT 2023","Tue Oct 10 01:03:45 GMT 2023","10251","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue Oct 10 01:02:16 GMT 2023","Tue Oct 10 01:02:16 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Tue Oct 10 01:01:12 GMT 2023","Tue Oct 10 01:01:12 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue Oct 10 01:03:48 GMT 2023","Tue Oct 10 01:03:58 GMT 2023","10241","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Tue Oct 10 01:01:39 GMT 2023","Tue Oct 10 01:01:50 GMT 2023","10311","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Oct 10 01:01:01 GMT 2023","Tue Oct 10 01:01:11 GMT 2023","10262","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Tue Oct 10 01:00:35 GMT 2023","Tue Oct 10 01:00:45 GMT 2023","10025","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Tue Oct 10 01:02:56 GMT 2023","Tue Oct 10 01:02:56 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Tue Oct 10 01:02:29 GMT 2023","Tue Oct 10 01:02:29 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue Oct 10 01:00:47 GMT 2023","Tue Oct 10 01:00:47 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Tue Oct 10 01:01:27 GMT 2023","Tue Oct 10 01:01:37 GMT 2023","10303","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Oct 10 01:03:22 GMT 2023","Tue Oct 10 01:03:33 GMT 2023","10272","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue Oct 10 01:02:04 GMT 2023","Tue Oct 10 01:02:04 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Tue Oct 10 01:01:51 GMT 2023","Tue Oct 10 01:01:51 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Tue Oct 10 01:03:59 GMT 2023","Tue Oct 10 01:03:59 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
