"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Dec 19 01:07:11 GMT 2023","Tue Dec 19 01:07:21 GMT 2023","10183","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Tue Dec 19 01:05:43 GMT 2023","Tue Dec 19 01:05:43 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Tue Dec 19 01:06:08 GMT 2023","Tue Dec 19 01:06:08 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Tue Dec 19 01:04:16 GMT 2023","Tue Dec 19 01:04:16 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Tue Dec 19 01:06:20 GMT 2023","Tue Dec 19 01:06:20 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Tue Dec 19 01:04:55 GMT 2023","Tue Dec 19 01:05:05 GMT 2023","10177","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Dec 19 01:04:41 GMT 2023","Tue Dec 19 01:04:41 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue Dec 19 01:05:18 GMT 2023","Tue Dec 19 01:05:18 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Tue Dec 19 01:05:56 GMT 2023","Tue Dec 19 01:05:56 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue Dec 19 01:06:46 GMT 2023","Tue Dec 19 01:06:56 GMT 2023","10181","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue Dec 19 01:04:30 GMT 2023","Tue Dec 19 01:04:40 GMT 2023","10184","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Tue Dec 19 01:05:31 GMT 2023","Tue Dec 19 01:05:31 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Tue Dec 19 01:07:22 GMT 2023","Tue Dec 19 01:07:22 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Tue Dec 19 01:06:58 GMT 2023","Tue Dec 19 01:07:09 GMT 2023","10210","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue Dec 19 01:04:05 GMT 2023","Tue Dec 19 01:04:15 GMT 2023","10390","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Tue Dec 19 01:06:33 GMT 2023","Tue Dec 19 01:06:33 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Tue Dec 19 01:05:07 GMT 2023","Tue Dec 19 01:05:17 GMT 2023","10185","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
