"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri May 23 01:42:04 GMT 2025","broken","Fri May 23 01:42:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri May 23 01:41:50 GMT 2025","broken","Fri May 23 01:41:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10253","Login with invalid credentials test","tests","Fri May 23 01:41:22 GMT 2025","broken","Fri May 23 01:41:32 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri May 23 01:42:52 GMT 2025","broken","Fri May 23 01:42:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10239","Forgot Password with valid email test","Custom parent suite","Fri May 23 01:43:39 GMT 2025","broken","Fri May 23 01:43:49 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri May 23 01:43:19 GMT 2025","broken","Fri May 23 01:43:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Fri May 23 01:42:35 GMT 2025","broken","Fri May 23 01:42:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10253","Login with invalid credentials test","tests","Fri May 23 01:41:39 GMT 2025","broken","Fri May 23 01:41:49 GMT 2025","TestLogin","test_login","",""
"valid login","10384","Login with valid credentials test","tests","Fri May 23 01:40:26 GMT 2025","broken","Fri May 23 01:40:36 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri May 23 01:41:05 GMT 2025","broken","Fri May 23 01:41:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10275","Forgot Password with invalid email test","Custom parent suite","Fri May 23 01:43:56 GMT 2025","broken","Fri May 23 01:44:07 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Fri May 23 01:40:37 GMT 2025","broken","Fri May 23 01:40:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10252","Logout of system test","tests","Fri May 23 01:40:54 GMT 2025","broken","Fri May 23 01:41:04 GMT 2025","TestLogin","test_login","",""
"Exception catching","10252","Exception test","Custom parent suite","Fri May 23 01:44:10 GMT 2025","broken","Fri May 23 01:44:20 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Fri May 23 01:44:21 GMT 2025","skipped","Fri May 23 01:44:21 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri May 23 01:42:18 GMT 2025","broken","Fri May 23 01:42:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri May 23 01:43:06 GMT 2025","broken","Fri May 23 01:43:06 GMT 2025","TestWorkspaces","test_workspaces","",""
