"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","10307","Forgot Password with invalid email test","Custom parent suite","Fri Jan 31 01:22:54 GMT 2025","broken","Fri Jan 31 01:23:05 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10242","Forgot Password with valid email test","Custom parent suite","Fri Jan 31 01:22:35 GMT 2025","broken","Fri Jan 31 01:22:45 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Jan 31 01:21:11 GMT 2025","broken","Fri Jan 31 01:21:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10260","Login with invalid credentials test","tests","Fri Jan 31 01:19:56 GMT 2025","broken","Fri Jan 31 01:20:06 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Jan 31 01:20:40 GMT 2025","broken","Fri Jan 31 01:20:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Jan 31 01:20:56 GMT 2025","broken","Fri Jan 31 01:20:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Jan 31 01:20:22 GMT 2025","broken","Fri Jan 31 01:20:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Jan 31 01:21:30 GMT 2025","broken","Fri Jan 31 01:21:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10257","Exception test","Custom parent suite","Fri Jan 31 01:23:12 GMT 2025","broken","Fri Jan 31 01:23:22 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Jan 31 01:19:33 GMT 2025","broken","Fri Jan 31 01:19:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10245","Logout of system test","tests","Fri Jan 31 01:19:22 GMT 2025","broken","Fri Jan 31 01:19:32 GMT 2025","TestLogin","test_login","",""
"valid login","10351","Login with valid credentials test","tests","Fri Jan 31 01:18:45 GMT 2025","broken","Fri Jan 31 01:18:55 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Jan 31 01:18:56 GMT 2025","broken","Fri Jan 31 01:18:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10244","Login with invalid credentials test","tests","Fri Jan 31 01:20:11 GMT 2025","broken","Fri Jan 31 01:20:21 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Fri Jan 31 01:23:24 GMT 2025","skipped","Fri Jan 31 01:23:24 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Jan 31 01:22:08 GMT 2025","broken","Fri Jan 31 01:22:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Jan 31 01:21:49 GMT 2025","broken","Fri Jan 31 01:21:49 GMT 2025","TestWorkspaces","test_workspaces","",""
