"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","10331","Forgot Password with invalid email test","Custom parent suite","Wed Dec 25 01:23:06 GMT 2024","broken","Wed Dec 25 01:23:16 GMT 2024","Custom sub suite","Custom suite","",""
"Log out from app","10295","Logout of system test","tests","Wed Dec 25 01:19:38 GMT 2024","broken","Wed Dec 25 01:19:48 GMT 2024","TestLogin","test_login","",""
"valid login","10439","Login with valid credentials test","tests","Wed Dec 25 01:19:07 GMT 2024","broken","Wed Dec 25 01:19:17 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Dec 25 01:22:09 GMT 2024","broken","Wed Dec 25 01:22:09 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10304","Exception test","Custom parent suite","Wed Dec 25 01:23:21 GMT 2024","broken","Wed Dec 25 01:23:32 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Wed Dec 25 01:23:33 GMT 2024","skipped","Wed Dec 25 01:23:33 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Dec 25 01:21:18 GMT 2024","broken","Wed Dec 25 01:21:18 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10297","Login with invalid credentials test","tests","Wed Dec 25 01:20:33 GMT 2024","broken","Wed Dec 25 01:20:43 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Dec 25 01:21:33 GMT 2024","broken","Wed Dec 25 01:21:33 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Dec 25 01:19:49 GMT 2024","broken","Wed Dec 25 01:19:49 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Dec 25 01:21:02 GMT 2024","broken","Wed Dec 25 01:21:02 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10297","Login with invalid credentials test","tests","Wed Dec 25 01:20:15 GMT 2024","broken","Wed Dec 25 01:20:25 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10299","Forgot Password with valid email test","Custom parent suite","Wed Dec 25 01:22:47 GMT 2024","broken","Wed Dec 25 01:22:57 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Dec 25 01:22:25 GMT 2024","broken","Wed Dec 25 01:22:25 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Dec 25 01:21:50 GMT 2024","broken","Wed Dec 25 01:21:50 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Dec 25 01:20:44 GMT 2024","broken","Wed Dec 25 01:20:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Dec 25 01:19:18 GMT 2024","broken","Wed Dec 25 01:19:18 GMT 2024","TestWorkspaces","test_workspaces","",""
