"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Sep 04 01:17:51 GMT 2024","Wed Sep 04 01:17:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Wed Sep 04 01:17:21 GMT 2024","Wed Sep 04 01:17:21 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Wed Sep 04 01:17:36 GMT 2024","Wed Sep 04 01:17:36 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Sep 04 01:18:22 GMT 2024","Wed Sep 04 01:18:22 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Sep 04 01:16:38 GMT 2024","Wed Sep 04 01:16:49 GMT 2024","10272","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Sep 04 01:15:22 GMT 2024","Wed Sep 04 01:15:32 GMT 2024","10256","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Wed Sep 04 01:15:52 GMT 2024","Wed Sep 04 01:16:03 GMT 2024","10260","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Wed Sep 04 01:16:50 GMT 2024","Wed Sep 04 01:16:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Wed Sep 04 01:15:33 GMT 2024","Wed Sep 04 01:15:33 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Sep 04 01:18:07 GMT 2024","Wed Sep 04 01:18:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Wed Sep 04 01:18:41 GMT 2024","Wed Sep 04 01:18:51 GMT 2024","10266","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Wed Sep 04 01:19:12 GMT 2024","Wed Sep 04 01:19:22 GMT 2024","10266","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Wed Sep 04 01:16:23 GMT 2024","Wed Sep 04 01:16:34 GMT 2024","10256","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Wed Sep 04 01:19:23 GMT 2024","Wed Sep 04 01:19:23 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Wed Sep 04 01:16:04 GMT 2024","Wed Sep 04 01:16:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Wed Sep 04 01:18:56 GMT 2024","Wed Sep 04 01:19:07 GMT 2024","10301","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Wed Sep 04 01:17:05 GMT 2024","Wed Sep 04 01:17:05 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
