"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10229","Login with invalid credentials test","tests","Thu Jun 12 01:43:20 GMT 2025","broken","Thu Jun 12 01:43:30 GMT 2025","TestLogin","test_login","",""
"invalid login","10250","Login with invalid credentials test","tests","Thu Jun 12 01:43:33 GMT 2025","broken","Thu Jun 12 01:43:44 GMT 2025","TestLogin","test_login","",""
"valid login","10234","Login with valid credentials test","tests","Thu Jun 12 01:42:11 GMT 2025","broken","Thu Jun 12 01:42:21 GMT 2025","TestLogin","test_login","",""
"Exception catching","10227","Exception test","Custom parent suite","Thu Jun 12 01:46:09 GMT 2025","broken","Thu Jun 12 01:46:20 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10258","Forgot Password with invalid email test","Custom parent suite","Thu Jun 12 01:45:53 GMT 2025","broken","Thu Jun 12 01:46:04 GMT 2025","Custom sub suite","Custom suite","",""
"Log out from app","10235","Logout of system test","tests","Thu Jun 12 01:42:45 GMT 2025","broken","Thu Jun 12 01:42:55 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Jun 12 01:44:43 GMT 2025","broken","Thu Jun 12 01:44:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Jun 12 01:44:15 GMT 2025","broken","Thu Jun 12 01:44:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Jun 12 01:46:20 GMT 2025","skipped","Thu Jun 12 01:46:20 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Jun 12 01:45:00 GMT 2025","broken","Thu Jun 12 01:45:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10236","Forgot Password with valid email test","Custom parent suite","Thu Jun 12 01:45:36 GMT 2025","broken","Thu Jun 12 01:45:47 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Jun 12 01:44:01 GMT 2025","broken","Thu Jun 12 01:44:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Jun 12 01:42:22 GMT 2025","broken","Thu Jun 12 01:42:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Jun 12 01:42:55 GMT 2025","broken","Thu Jun 12 01:42:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Jun 12 01:44:26 GMT 2025","broken","Thu Jun 12 01:44:26 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Jun 12 01:43:44 GMT 2025","broken","Thu Jun 12 01:43:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Jun 12 01:45:17 GMT 2025","broken","Thu Jun 12 01:45:17 GMT 2025","TestWorkspaces","test_workspaces","",""
