"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Jul 10 01:47:27 GMT 2025","broken","Thu Jul 10 01:47:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Jul 10 01:48:35 GMT 2025","broken","Thu Jul 10 01:48:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Jul 10 01:48:08 GMT 2025","broken","Thu Jul 10 01:48:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Jul 10 01:48:48 GMT 2025","broken","Thu Jul 10 01:48:48 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Jul 10 01:47:41 GMT 2025","broken","Thu Jul 10 01:47:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10250","Login with invalid credentials test","tests","Thu Jul 10 01:47:03 GMT 2025","broken","Thu Jul 10 01:47:13 GMT 2025","TestLogin","test_login","",""
"valid login","10337","Login with valid credentials test","tests","Thu Jul 10 01:46:09 GMT 2025","broken","Thu Jul 10 01:46:20 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Jul 10 01:48:21 GMT 2025","broken","Thu Jul 10 01:48:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10258","Forgot Password with invalid email test","Custom parent suite","Thu Jul 10 01:49:18 GMT 2025","broken","Thu Jul 10 01:49:28 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10254","Login with invalid credentials test","tests","Thu Jul 10 01:47:17 GMT 2025","broken","Thu Jul 10 01:47:27 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Jul 10 01:46:20 GMT 2025","broken","Thu Jul 10 01:46:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10251","Exception test","Custom parent suite","Thu Jul 10 01:49:32 GMT 2025","broken","Thu Jul 10 01:49:42 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Jul 10 01:47:54 GMT 2025","broken","Thu Jul 10 01:47:54 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Jul 10 01:49:42 GMT 2025","skipped","Thu Jul 10 01:49:42 GMT 2025","TestLogin","test_login","",""
"Log out from app","10245","Logout of system test","tests","Thu Jul 10 01:46:36 GMT 2025","broken","Thu Jul 10 01:46:47 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10247","Forgot Password with valid email test","Custom parent suite","Thu Jul 10 01:49:05 GMT 2025","broken","Thu Jul 10 01:49:15 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Jul 10 01:46:47 GMT 2025","broken","Thu Jul 10 01:46:47 GMT 2025","TestWorkspaces","test_workspaces","",""
