"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Skip Test example","0","Skipped test example","tests","Wed Mar 19 01:28:45 GMT 2025","skipped","Wed Mar 19 01:28:45 GMT 2025","TestLogin","test_login","",""
"Log out from app","10244","Logout of system test","tests","Wed Mar 19 01:25:18 GMT 2025","broken","Wed Mar 19 01:25:28 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Mar 19 01:27:14 GMT 2025","broken","Wed Mar 19 01:27:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Mar 19 01:27:44 GMT 2025","broken","Wed Mar 19 01:27:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Mar 19 01:26:59 GMT 2025","broken","Wed Mar 19 01:26:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Mar 19 01:25:29 GMT 2025","broken","Wed Mar 19 01:25:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Mar 19 01:27:29 GMT 2025","broken","Wed Mar 19 01:27:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Mar 19 01:26:14 GMT 2025","broken","Wed Mar 19 01:26:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Mar 19 01:26:29 GMT 2025","broken","Wed Mar 19 01:26:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Mar 19 01:26:44 GMT 2025","broken","Wed Mar 19 01:26:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10250","Forgot Password with valid email test","Custom parent suite","Wed Mar 19 01:28:03 GMT 2025","broken","Wed Mar 19 01:28:13 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10254","Exception test","Custom parent suite","Wed Mar 19 01:28:33 GMT 2025","broken","Wed Mar 19 01:28:43 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10256","Login with invalid credentials test","tests","Wed Mar 19 01:26:03 GMT 2025","broken","Wed Mar 19 01:26:13 GMT 2025","TestLogin","test_login","",""
"valid login","10256","Login with valid credentials test","tests","Wed Mar 19 01:24:46 GMT 2025","broken","Wed Mar 19 01:24:57 GMT 2025","TestLogin","test_login","",""
"invalid login","10250","Login with invalid credentials test","tests","Wed Mar 19 01:25:48 GMT 2025","broken","Wed Mar 19 01:25:58 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10269","Forgot Password with invalid email test","Custom parent suite","Wed Mar 19 01:28:18 GMT 2025","broken","Wed Mar 19 01:28:28 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Mar 19 01:24:58 GMT 2025","broken","Wed Mar 19 01:24:58 GMT 2025","TestWorkspaces","test_workspaces","",""
