"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Thu Mar 13 01:27:14 GMT 2025","broken","Thu Mar 13 01:27:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10250","Exception test","Custom parent suite","Thu Mar 13 01:28:46 GMT 2025","broken","Thu Mar 13 01:28:56 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10246","Login with invalid credentials test","tests","Thu Mar 13 01:25:42 GMT 2025","broken","Thu Mar 13 01:25:53 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Mar 13 01:27:48 GMT 2025","broken","Thu Mar 13 01:27:48 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10282","Forgot Password with invalid email test","Custom parent suite","Thu Mar 13 01:28:28 GMT 2025","broken","Thu Mar 13 01:28:38 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Mar 13 01:27:32 GMT 2025","broken","Thu Mar 13 01:27:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Mar 13 01:26:13 GMT 2025","broken","Thu Mar 13 01:26:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Mar 13 01:26:59 GMT 2025","broken","Thu Mar 13 01:26:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Mar 13 01:25:20 GMT 2025","broken","Thu Mar 13 01:25:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10374","Login with valid credentials test","tests","Thu Mar 13 01:24:36 GMT 2025","broken","Thu Mar 13 01:24:46 GMT 2025","TestLogin","test_login","",""
"invalid login","10262","Login with invalid credentials test","tests","Thu Mar 13 01:26:02 GMT 2025","broken","Thu Mar 13 01:26:12 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10254","Forgot Password with valid email test","Custom parent suite","Thu Mar 13 01:28:10 GMT 2025","broken","Thu Mar 13 01:28:20 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Mar 13 01:26:28 GMT 2025","broken","Thu Mar 13 01:26:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Mar 13 01:28:58 GMT 2025","skipped","Thu Mar 13 01:28:58 GMT 2025","TestLogin","test_login","",""
"Log out from app","10252","Logout of system test","tests","Thu Mar 13 01:25:09 GMT 2025","broken","Thu Mar 13 01:25:19 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Mar 13 01:24:47 GMT 2025","broken","Thu Mar 13 01:24:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Mar 13 01:26:44 GMT 2025","broken","Thu Mar 13 01:26:44 GMT 2025","TestWorkspaces","test_workspaces","",""
