"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Nov 10 01:02:15 GMT 2023","Fri Nov 10 01:02:25 GMT 2023","10280","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Nov 10 01:03:05 GMT 2023","Fri Nov 10 01:03:05 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Nov 10 01:03:54 GMT 2023","Fri Nov 10 01:03:54 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Nov 10 01:01:50 GMT 2023","Fri Nov 10 01:02:01 GMT 2023","10176","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Nov 10 01:04:06 GMT 2023","Fri Nov 10 01:04:06 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Nov 10 01:04:32 GMT 2023","Fri Nov 10 01:04:42 GMT 2023","10220","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Nov 10 01:03:17 GMT 2023","Fri Nov 10 01:03:17 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Nov 10 01:02:26 GMT 2023","Fri Nov 10 01:02:26 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Nov 10 01:04:56 GMT 2023","Fri Nov 10 01:05:06 GMT 2023","10200","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Nov 10 01:02:53 GMT 2023","Fri Nov 10 01:03:04 GMT 2023","10192","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Nov 10 01:03:29 GMT 2023","Fri Nov 10 01:03:29 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Nov 10 01:04:44 GMT 2023","Fri Nov 10 01:04:54 GMT 2023","10324","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Nov 10 01:04:18 GMT 2023","Fri Nov 10 01:04:18 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Fri Nov 10 01:05:07 GMT 2023","Fri Nov 10 01:05:07 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Nov 10 01:03:41 GMT 2023","Fri Nov 10 01:03:41 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Nov 10 01:02:39 GMT 2023","Fri Nov 10 01:02:50 GMT 2023","10197","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Nov 10 01:02:02 GMT 2023","Fri Nov 10 01:02:02 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
