"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Feb 18 01:06:56 GMT 2024","Sun Feb 18 01:07:06 GMT 2024","10207","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Feb 18 01:05:27 GMT 2024","Sun Feb 18 01:05:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Feb 18 01:03:48 GMT 2024","Sun Feb 18 01:03:58 GMT 2024","10172","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Feb 18 01:06:30 GMT 2024","Sun Feb 18 01:06:40 GMT 2024","10194","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Feb 18 01:06:16 GMT 2024","Sun Feb 18 01:06:16 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Feb 18 01:04:50 GMT 2024","Sun Feb 18 01:05:01 GMT 2024","10261","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Feb 18 01:05:51 GMT 2024","Sun Feb 18 01:05:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Sun Feb 18 01:07:07 GMT 2024","Sun Feb 18 01:07:07 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Feb 18 01:05:14 GMT 2024","Sun Feb 18 01:05:14 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Feb 18 01:06:04 GMT 2024","Sun Feb 18 01:06:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Feb 18 01:04:38 GMT 2024","Sun Feb 18 01:04:48 GMT 2024","10199","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Feb 18 01:05:39 GMT 2024","Sun Feb 18 01:05:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Feb 18 01:06:43 GMT 2024","Sun Feb 18 01:06:54 GMT 2024","10341","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Feb 18 01:04:00 GMT 2024","Sun Feb 18 01:04:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Feb 18 01:04:24 GMT 2024","Sun Feb 18 01:04:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Feb 18 01:05:02 GMT 2024","Sun Feb 18 01:05:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun Feb 18 01:04:13 GMT 2024","Sun Feb 18 01:04:23 GMT 2024","10196","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
