"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for an existing project","0","Search for existing project test","tests","Mon Nov 25 01:27:39 GMT 2024","broken","Mon Nov 25 01:27:39 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Nov 25 01:26:01 GMT 2024","broken","Mon Nov 25 01:26:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10293","Logout of system test","tests","Mon Nov 25 01:25:50 GMT 2024","broken","Mon Nov 25 01:26:00 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Nov 25 01:28:11 GMT 2024","broken","Mon Nov 25 01:28:11 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10326","Login with valid credentials test","tests","Mon Nov 25 01:25:17 GMT 2024","broken","Mon Nov 25 01:25:27 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Nov 25 01:28:26 GMT 2024","broken","Mon Nov 25 01:28:26 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10281","Forgot Password with valid email test","Custom parent suite","Mon Nov 25 01:28:49 GMT 2024","broken","Mon Nov 25 01:28:59 GMT 2024","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Nov 25 01:27:03 GMT 2024","broken","Mon Nov 25 01:27:03 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Nov 25 01:26:47 GMT 2024","broken","Mon Nov 25 01:26:47 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10294","Login with invalid credentials test","tests","Mon Nov 25 01:26:20 GMT 2024","broken","Mon Nov 25 01:26:31 GMT 2024","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Nov 25 01:27:56 GMT 2024","broken","Mon Nov 25 01:27:56 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Nov 25 01:25:28 GMT 2024","broken","Mon Nov 25 01:25:28 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Nov 25 01:27:21 GMT 2024","broken","Mon Nov 25 01:27:21 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10284","Login with invalid credentials test","tests","Mon Nov 25 01:26:36 GMT 2024","broken","Mon Nov 25 01:26:46 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10303","Forgot Password with invalid email test","Custom parent suite","Mon Nov 25 01:29:04 GMT 2024","broken","Mon Nov 25 01:29:14 GMT 2024","Custom sub suite","Custom suite","",""
"Exception catching","10294","Exception test","Custom parent suite","Mon Nov 25 01:29:19 GMT 2024","broken","Mon Nov 25 01:29:29 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Mon Nov 25 01:29:31 GMT 2024","skipped","Mon Nov 25 01:29:31 GMT 2024","TestLogin","test_login","",""
