"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 21 01:07:29 GMT 2024","Tue May 21 01:07:29 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Tue May 21 01:05:49 GMT 2024","Tue May 21 01:05:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue May 21 01:05:24 GMT 2024","Tue May 21 01:05:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Tue May 21 01:07:55 GMT 2024","Tue May 21 01:08:05 GMT 2024","10263","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue May 21 01:05:37 GMT 2024","Tue May 21 01:05:48 GMT 2024","10260","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Tue May 21 01:07:04 GMT 2024","Tue May 21 01:07:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue May 21 01:05:12 GMT 2024","Tue May 21 01:05:22 GMT 2024","10229","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Tue May 21 01:06:15 GMT 2024","Tue May 21 01:06:26 GMT 2024","10317","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue May 21 01:07:41 GMT 2024","Tue May 21 01:07:41 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Tue May 21 01:07:17 GMT 2024","Tue May 21 01:07:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Tue May 21 01:08:20 GMT 2024","Tue May 21 01:08:30 GMT 2024","10253","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Tue May 21 01:06:03 GMT 2024","Tue May 21 01:06:13 GMT 2024","10313","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Tue May 21 01:08:31 GMT 2024","Tue May 21 01:08:31 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Tue May 21 01:06:27 GMT 2024","Tue May 21 01:06:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Tue May 21 01:06:52 GMT 2024","Tue May 21 01:06:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Tue May 21 01:08:07 GMT 2024","Tue May 21 01:08:18 GMT 2024","10325","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue May 21 01:06:39 GMT 2024","Tue May 21 01:06:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
