"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Exception catching","10313","Exception test","Custom parent suite","Fri Nov 29 01:29:05 GMT 2024","broken","Fri Nov 29 01:29:15 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10030","Login with valid credentials test","tests","Fri Nov 29 01:25:23 GMT 2024","broken","Fri Nov 29 01:25:33 GMT 2024","TestLogin","test_login","",""
"invalid login","10303","Login with invalid credentials test","tests","Fri Nov 29 01:26:23 GMT 2024","broken","Fri Nov 29 01:26:33 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Nov 29 01:27:31 GMT 2024","broken","Fri Nov 29 01:27:31 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10286","Forgot Password with valid email test","Custom parent suite","Fri Nov 29 01:28:35 GMT 2024","broken","Fri Nov 29 01:28:45 GMT 2024","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Nov 29 01:28:01 GMT 2024","broken","Fri Nov 29 01:28:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10345","Forgot Password with invalid email test","Custom parent suite","Fri Nov 29 01:28:50 GMT 2024","broken","Fri Nov 29 01:29:00 GMT 2024","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Nov 29 01:26:49 GMT 2024","broken","Fri Nov 29 01:26:49 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Fri Nov 29 01:29:16 GMT 2024","skipped","Fri Nov 29 01:29:16 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Nov 29 01:28:16 GMT 2024","broken","Fri Nov 29 01:28:16 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Nov 29 01:27:16 GMT 2024","broken","Fri Nov 29 01:27:16 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Nov 29 01:27:01 GMT 2024","broken","Fri Nov 29 01:27:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10295","Login with invalid credentials test","tests","Fri Nov 29 01:26:38 GMT 2024","broken","Fri Nov 29 01:26:48 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Nov 29 01:25:34 GMT 2024","broken","Fri Nov 29 01:25:34 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Nov 29 01:26:05 GMT 2024","broken","Fri Nov 29 01:26:05 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Nov 29 01:27:46 GMT 2024","broken","Fri Nov 29 01:27:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10290","Logout of system test","tests","Fri Nov 29 01:25:53 GMT 2024","broken","Fri Nov 29 01:26:03 GMT 2024","TestLogin","test_login","",""
