"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Feb 01 01:05:34 GMT 2024","Thu Feb 01 01:05:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Feb 01 01:05:22 GMT 2024","Thu Feb 01 01:05:22 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Feb 01 01:05:47 GMT 2024","Thu Feb 01 01:05:47 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Feb 01 01:04:33 GMT 2024","Thu Feb 01 01:04:43 GMT 2024","10225","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Feb 01 01:07:03 GMT 2024","Thu Feb 01 01:07:13 GMT 2024","10309","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Feb 01 01:04:58 GMT 2024","Thu Feb 01 01:05:08 GMT 2024","10188","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Feb 01 01:04:44 GMT 2024","Thu Feb 01 01:04:44 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Feb 01 01:05:59 GMT 2024","Thu Feb 01 01:05:59 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Feb 01 01:07:15 GMT 2024","Thu Feb 01 01:07:25 GMT 2024","10195","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Thu Feb 01 01:04:19 GMT 2024","Thu Feb 01 01:04:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Thu Feb 01 01:07:27 GMT 2024","Thu Feb 01 01:07:27 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Feb 01 01:04:08 GMT 2024","Thu Feb 01 01:04:18 GMT 2024","10120","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Feb 01 01:06:50 GMT 2024","Thu Feb 01 01:07:00 GMT 2024","10180","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Feb 01 01:05:10 GMT 2024","Thu Feb 01 01:05:21 GMT 2024","10201","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Feb 01 01:06:24 GMT 2024","Thu Feb 01 01:06:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Feb 01 01:06:12 GMT 2024","Thu Feb 01 01:06:12 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Feb 01 01:06:37 GMT 2024","Thu Feb 01 01:06:37 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
