"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Mar 16 01:38:36 GMT 2025","broken","Sun Mar 16 01:38:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sun Mar 16 01:41:03 GMT 2025","skipped","Sun Mar 16 01:41:03 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Mar 16 01:39:40 GMT 2025","broken","Sun Mar 16 01:39:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Mar 16 01:38:51 GMT 2025","broken","Sun Mar 16 01:38:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10238","Login with invalid credentials test","tests","Sun Mar 16 01:37:50 GMT 2025","broken","Sun Mar 16 01:38:01 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Mar 16 01:39:58 GMT 2025","broken","Sun Mar 16 01:39:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Mar 16 01:39:25 GMT 2025","broken","Sun Mar 16 01:39:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10241","Forgot Password with valid email test","Custom parent suite","Sun Mar 16 01:40:21 GMT 2025","broken","Sun Mar 16 01:40:31 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Mar 16 01:37:24 GMT 2025","broken","Sun Mar 16 01:37:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Mar 16 01:39:07 GMT 2025","broken","Sun Mar 16 01:39:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10245","Login with invalid credentials test","tests","Sun Mar 16 01:38:06 GMT 2025","broken","Sun Mar 16 01:38:16 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Mar 16 01:36:50 GMT 2025","broken","Sun Mar 16 01:36:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10319","Forgot Password with invalid email test","Custom parent suite","Sun Mar 16 01:40:39 GMT 2025","broken","Sun Mar 16 01:40:49 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10308","Login with valid credentials test","tests","Sun Mar 16 01:36:39 GMT 2025","broken","Sun Mar 16 01:36:49 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Mar 16 01:38:17 GMT 2025","broken","Sun Mar 16 01:38:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10245","Logout of system test","tests","Sun Mar 16 01:37:12 GMT 2025","broken","Sun Mar 16 01:37:23 GMT 2025","TestLogin","test_login","",""
"Exception catching","10438","Exception test","Custom parent suite","Sun Mar 16 01:40:51 GMT 2025","broken","Sun Mar 16 01:41:01 GMT 2025","Custom sub suite","Custom suite","",""
