"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","10244","Forgot Password with valid email test","Custom parent suite","Mon Jan 27 01:22:32 GMT 2025","broken","Mon Jan 27 01:22:42 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Jan 27 01:20:56 GMT 2025","broken","Mon Jan 27 01:20:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Jan 27 01:19:27 GMT 2025","broken","Mon Jan 27 01:19:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10273","Exception test","Custom parent suite","Mon Jan 27 01:23:01 GMT 2025","broken","Mon Jan 27 01:23:12 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Jan 27 01:21:40 GMT 2025","broken","Mon Jan 27 01:21:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Jan 27 01:21:25 GMT 2025","broken","Mon Jan 27 01:21:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Jan 27 01:19:57 GMT 2025","broken","Mon Jan 27 01:19:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Jan 27 01:23:13 GMT 2025","skipped","Mon Jan 27 01:23:13 GMT 2025","TestLogin","test_login","",""
"Log out from app","10274","Logout of system test","tests","Mon Jan 27 01:19:45 GMT 2025","broken","Mon Jan 27 01:19:56 GMT 2025","TestLogin","test_login","",""
"invalid login","10259","Login with invalid credentials test","tests","Mon Jan 27 01:20:15 GMT 2025","broken","Mon Jan 27 01:20:25 GMT 2025","TestLogin","test_login","",""
"valid login","10249","Login with valid credentials test","tests","Mon Jan 27 01:19:16 GMT 2025","broken","Mon Jan 27 01:19:26 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10295","Forgot Password with invalid email test","Custom parent suite","Mon Jan 27 01:22:47 GMT 2025","broken","Mon Jan 27 01:22:57 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Jan 27 01:20:41 GMT 2025","broken","Mon Jan 27 01:20:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Jan 27 01:21:11 GMT 2025","broken","Mon Jan 27 01:21:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Jan 27 01:21:59 GMT 2025","broken","Mon Jan 27 01:21:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10265","Login with invalid credentials test","tests","Mon Jan 27 01:20:30 GMT 2025","broken","Mon Jan 27 01:20:40 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Jan 27 01:22:14 GMT 2025","broken","Mon Jan 27 01:22:14 GMT 2025","TestWorkspaces","test_workspaces","",""
