"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Jan 11 01:21:09 GMT 2025","broken","Sat Jan 11 01:21:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Jan 11 01:22:53 GMT 2025","broken","Sat Jan 11 01:22:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10309","Login with invalid credentials test","tests","Sat Jan 11 01:21:42 GMT 2025","broken","Sat Jan 11 01:21:53 GMT 2025","TestLogin","test_login","",""
"valid login","10294","Login with valid credentials test","tests","Sat Jan 11 01:20:28 GMT 2025","broken","Sat Jan 11 01:20:38 GMT 2025","TestLogin","test_login","",""
"Log out from app","10304","Logout of system test","tests","Sat Jan 11 01:20:58 GMT 2025","broken","Sat Jan 11 01:21:08 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Jan 11 01:22:23 GMT 2025","broken","Sat Jan 11 01:22:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Jan 11 01:24:22 GMT 2025","skipped","Sat Jan 11 01:24:22 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Jan 11 01:23:08 GMT 2025","broken","Sat Jan 11 01:23:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Jan 11 01:20:39 GMT 2025","broken","Sat Jan 11 01:20:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10293","Exception test","Custom parent suite","Sat Jan 11 01:24:11 GMT 2025","broken","Sat Jan 11 01:24:21 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Jan 11 01:22:09 GMT 2025","broken","Sat Jan 11 01:22:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10306","Forgot Password with invalid email test","Custom parent suite","Sat Jan 11 01:23:56 GMT 2025","broken","Sat Jan 11 01:24:06 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10305","Forgot Password with valid email test","Custom parent suite","Sat Jan 11 01:23:41 GMT 2025","broken","Sat Jan 11 01:23:51 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Jan 11 01:22:38 GMT 2025","broken","Sat Jan 11 01:22:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10291","Login with invalid credentials test","tests","Sat Jan 11 01:21:28 GMT 2025","broken","Sat Jan 11 01:21:38 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Jan 11 01:21:54 GMT 2025","broken","Sat Jan 11 01:21:54 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Jan 11 01:23:23 GMT 2025","broken","Sat Jan 11 01:23:23 GMT 2025","TestWorkspaces","test_workspaces","",""
