"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri May 03 01:09:14 GMT 2024","Fri May 03 01:09:25 GMT 2024","10372","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri May 03 01:08:17 GMT 2024","Fri May 03 01:08:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri May 03 01:09:27 GMT 2024","Fri May 03 01:09:37 GMT 2024","10341","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri May 03 01:06:45 GMT 2024","Fri May 03 01:06:45 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri May 03 01:08:30 GMT 2024","Fri May 03 01:08:30 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri May 03 01:07:15 GMT 2024","Fri May 03 01:07:25 GMT 2024","10343","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri May 03 01:08:04 GMT 2024","Fri May 03 01:08:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri May 03 01:06:33 GMT 2024","Fri May 03 01:06:44 GMT 2024","10335","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri May 03 01:07:52 GMT 2024","Fri May 03 01:07:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri May 03 01:09:01 GMT 2024","Fri May 03 01:09:12 GMT 2024","10344","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri May 03 01:06:07 GMT 2024","Fri May 03 01:06:18 GMT 2024","10295","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri May 03 01:07:02 GMT 2024","Fri May 03 01:07:12 GMT 2024","10344","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri May 03 01:07:26 GMT 2024","Fri May 03 01:07:26 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri May 03 01:07:39 GMT 2024","Fri May 03 01:07:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Fri May 03 01:09:39 GMT 2024","Fri May 03 01:09:39 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri May 03 01:08:43 GMT 2024","Fri May 03 01:08:43 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri May 03 01:06:19 GMT 2024","Fri May 03 01:06:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
