"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10258","Login with invalid credentials test","tests","Fri Nov 08 01:20:09 GMT 2024","broken","Fri Nov 08 01:20:19 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Nov 08 01:22:09 GMT 2024","broken","Fri Nov 08 01:22:09 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10288","Logout of system test","tests","Fri Nov 08 01:19:38 GMT 2024","broken","Fri Nov 08 01:19:49 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Nov 08 01:21:22 GMT 2024","broken","Fri Nov 08 01:21:22 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10275","Exception test","Custom parent suite","Fri Nov 08 01:22:56 GMT 2024","broken","Fri Nov 08 01:23:06 GMT 2024","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10322","Forgot Password with invalid email test","Custom parent suite","Fri Nov 08 01:22:42 GMT 2024","broken","Fri Nov 08 01:22:53 GMT 2024","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Nov 08 01:19:50 GMT 2024","broken","Fri Nov 08 01:19:50 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Nov 08 01:19:19 GMT 2024","broken","Fri Nov 08 01:19:19 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10269","Forgot Password with valid email test","Custom parent suite","Fri Nov 08 01:22:27 GMT 2024","broken","Fri Nov 08 01:22:37 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Nov 08 01:21:38 GMT 2024","broken","Fri Nov 08 01:21:38 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Nov 08 01:21:07 GMT 2024","broken","Fri Nov 08 01:21:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Nov 08 01:20:36 GMT 2024","broken","Fri Nov 08 01:20:36 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Nov 08 01:21:53 GMT 2024","broken","Fri Nov 08 01:21:53 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10079","Login with valid credentials test","tests","Fri Nov 08 01:19:07 GMT 2024","broken","Fri Nov 08 01:19:17 GMT 2024","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Nov 08 01:20:52 GMT 2024","broken","Fri Nov 08 01:20:52 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Fri Nov 08 01:23:07 GMT 2024","skipped","Fri Nov 08 01:23:07 GMT 2024","TestLogin","test_login","",""
"invalid login","10277","Login with invalid credentials test","tests","Fri Nov 08 01:20:25 GMT 2024","broken","Fri Nov 08 01:20:35 GMT 2024","TestLogin","test_login","",""
