"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","10297","Forgot Password with invalid email test","Custom parent suite","Tue Jan 21 01:21:39 GMT 2025","broken","Tue Jan 21 01:21:49 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Jan 21 01:17:55 GMT 2025","broken","Tue Jan 21 01:17:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10332","Login with valid credentials test","tests","Tue Jan 21 01:17:43 GMT 2025","broken","Tue Jan 21 01:17:53 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Jan 21 01:19:41 GMT 2025","broken","Tue Jan 21 01:19:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Tue Jan 21 01:22:06 GMT 2025","skipped","Tue Jan 21 01:22:06 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Jan 21 01:19:57 GMT 2025","broken","Tue Jan 21 01:19:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10293","Login with invalid credentials test","tests","Tue Jan 21 01:19:12 GMT 2025","broken","Tue Jan 21 01:19:23 GMT 2025","TestLogin","test_login","",""
"Exception catching","10315","Exception test","Custom parent suite","Tue Jan 21 01:21:54 GMT 2025","broken","Tue Jan 21 01:22:05 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Jan 21 01:20:42 GMT 2025","broken","Tue Jan 21 01:20:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10295","Forgot Password with valid email test","Custom parent suite","Tue Jan 21 01:21:22 GMT 2025","broken","Tue Jan 21 01:21:32 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Jan 21 01:21:00 GMT 2025","broken","Tue Jan 21 01:21:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Jan 21 01:20:27 GMT 2025","broken","Tue Jan 21 01:20:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10287","Login with invalid credentials test","tests","Tue Jan 21 01:18:54 GMT 2025","broken","Tue Jan 21 01:19:05 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Jan 21 01:19:24 GMT 2025","broken","Tue Jan 21 01:19:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Jan 21 01:20:12 GMT 2025","broken","Tue Jan 21 01:20:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Jan 21 01:18:30 GMT 2025","broken","Tue Jan 21 01:18:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10296","Logout of system test","tests","Tue Jan 21 01:18:19 GMT 2025","broken","Tue Jan 21 01:18:29 GMT 2025","TestLogin","test_login","",""
