"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 10 01:10:39 GMT 2024","Wed Jul 10 01:10:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Jul 10 01:14:30 GMT 2024","Wed Jul 10 01:14:40 GMT 2024","10287","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Wed Jul 10 01:13:33 GMT 2024","Wed Jul 10 01:13:33 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Wed Jul 10 01:12:04 GMT 2024","Wed Jul 10 01:12:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Wed Jul 10 01:14:13 GMT 2024","Wed Jul 10 01:14:23 GMT 2024","10232","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Wed Jul 10 01:11:12 GMT 2024","Wed Jul 10 01:11:12 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Wed Jul 10 01:11:53 GMT 2024","Wed Jul 10 01:12:03 GMT 2024","10228","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Jul 10 01:13:51 GMT 2024","Wed Jul 10 01:13:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Jul 10 01:12:39 GMT 2024","Wed Jul 10 01:12:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Wed Jul 10 01:12:58 GMT 2024","Wed Jul 10 01:12:58 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Jul 10 01:13:16 GMT 2024","Wed Jul 10 01:13:16 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Wed Jul 10 01:11:01 GMT 2024","Wed Jul 10 01:11:11 GMT 2024","10229","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Wed Jul 10 01:12:21 GMT 2024","Wed Jul 10 01:12:21 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Wed Jul 10 01:14:46 GMT 2024","Wed Jul 10 01:14:56 GMT 2024","10225","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Wed Jul 10 01:10:27 GMT 2024","Wed Jul 10 01:10:37 GMT 2024","10243","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Wed Jul 10 01:14:57 GMT 2024","Wed Jul 10 01:14:57 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Wed Jul 10 01:11:34 GMT 2024","Wed Jul 10 01:11:44 GMT 2024","10278","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
