"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","10287","Forgot Password with invalid email test","Custom parent suite","Sun May 04 01:49:36 GMT 2025","broken","Sun May 04 01:49:46 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10244","Login with invalid credentials test","tests","Sun May 04 01:47:31 GMT 2025","broken","Sun May 04 01:47:42 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun May 04 01:49:05 GMT 2025","broken","Sun May 04 01:49:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10236","Login with valid credentials test","tests","Sun May 04 01:46:23 GMT 2025","broken","Sun May 04 01:46:33 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10251","Forgot Password with valid email test","Custom parent suite","Sun May 04 01:49:22 GMT 2025","broken","Sun May 04 01:49:32 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Sun May 04 01:46:34 GMT 2025","broken","Sun May 04 01:46:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sun May 04 01:48:23 GMT 2025","broken","Sun May 04 01:48:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10244","Login with invalid credentials test","tests","Sun May 04 01:47:18 GMT 2025","broken","Sun May 04 01:47:28 GMT 2025","TestLogin","test_login","",""
"Exception catching","10239","Exception test","Custom parent suite","Sun May 04 01:49:49 GMT 2025","broken","Sun May 04 01:49:59 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun May 04 01:47:56 GMT 2025","broken","Sun May 04 01:47:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun May 04 01:48:51 GMT 2025","broken","Sun May 04 01:48:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10239","Logout of system test","tests","Sun May 04 01:46:50 GMT 2025","broken","Sun May 04 01:47:01 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun May 04 01:48:37 GMT 2025","broken","Sun May 04 01:48:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sun May 04 01:50:00 GMT 2025","skipped","Sun May 04 01:50:00 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun May 04 01:47:01 GMT 2025","broken","Sun May 04 01:47:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun May 04 01:47:42 GMT 2025","broken","Sun May 04 01:47:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun May 04 01:48:10 GMT 2025","broken","Sun May 04 01:48:10 GMT 2025","TestWorkspaces","test_workspaces","",""
