"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jan 24 01:07:29 GMT 2024","Wed Jan 24 01:07:29 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Wed Jan 24 01:09:23 GMT 2024","Wed Jan 24 01:09:33 GMT 2024","10205","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Wed Jan 24 01:06:15 GMT 2024","Wed Jan 24 01:06:25 GMT 2024","10244","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Wed Jan 24 01:09:10 GMT 2024","Wed Jan 24 01:09:20 GMT 2024","10400","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Wed Jan 24 01:06:51 GMT 2024","Wed Jan 24 01:06:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Wed Jan 24 01:08:44 GMT 2024","Wed Jan 24 01:08:44 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Jan 24 01:08:31 GMT 2024","Wed Jan 24 01:08:31 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Wed Jan 24 01:08:58 GMT 2024","Wed Jan 24 01:09:08 GMT 2024","10208","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Wed Jan 24 01:07:05 GMT 2024","Wed Jan 24 01:07:15 GMT 2024","10207","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Jan 24 01:08:07 GMT 2024","Wed Jan 24 01:08:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Jan 24 01:07:18 GMT 2024","Wed Jan 24 01:07:28 GMT 2024","10197","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Wed Jan 24 01:09:34 GMT 2024","Wed Jan 24 01:09:34 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Wed Jan 24 01:07:42 GMT 2024","Wed Jan 24 01:07:42 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Wed Jan 24 01:07:54 GMT 2024","Wed Jan 24 01:07:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Wed Jan 24 01:08:19 GMT 2024","Wed Jan 24 01:08:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Wed Jan 24 01:06:27 GMT 2024","Wed Jan 24 01:06:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Jan 24 01:06:40 GMT 2024","Wed Jan 24 01:06:50 GMT 2024","10198","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
