"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10241","Login with invalid credentials test","tests","Mon May 26 01:44:53 GMT 2025","broken","Mon May 26 01:45:03 GMT 2025","TestLogin","test_login","",""
"invalid login","10240","Login with invalid credentials test","tests","Mon May 26 01:44:36 GMT 2025","broken","Mon May 26 01:44:46 GMT 2025","TestLogin","test_login","",""
"Log out from app","10247","Logout of system test","tests","Mon May 26 01:44:05 GMT 2025","broken","Mon May 26 01:44:15 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon May 26 01:46:35 GMT 2025","broken","Mon May 26 01:46:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10243","Exception test","Custom parent suite","Mon May 26 01:47:26 GMT 2025","broken","Mon May 26 01:47:36 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10244","Forgot Password with valid email test","Custom parent suite","Mon May 26 01:46:52 GMT 2025","broken","Mon May 26 01:47:03 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon May 26 01:46:08 GMT 2025","broken","Mon May 26 01:46:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon May 26 01:46:22 GMT 2025","broken","Mon May 26 01:46:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon May 26 01:47:37 GMT 2025","skipped","Mon May 26 01:47:37 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon May 26 01:45:03 GMT 2025","broken","Mon May 26 01:45:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon May 26 01:45:37 GMT 2025","broken","Mon May 26 01:45:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","1","Search for existing project test","tests","Mon May 26 01:45:51 GMT 2025","broken","Mon May 26 01:45:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10339","Forgot Password with invalid email test","Custom parent suite","Mon May 26 01:47:09 GMT 2025","broken","Mon May 26 01:47:19 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon May 26 01:44:16 GMT 2025","broken","Mon May 26 01:44:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10242","Login with valid credentials test","tests","Mon May 26 01:43:34 GMT 2025","broken","Mon May 26 01:43:44 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon May 26 01:43:45 GMT 2025","broken","Mon May 26 01:43:45 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon May 26 01:45:20 GMT 2025","broken","Mon May 26 01:45:20 GMT 2025","TestWorkspaces","test_workspaces","",""
