"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Apr 23 01:37:39 GMT 2025","broken","Wed Apr 23 01:37:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Apr 23 01:39:57 GMT 2025","broken","Wed Apr 23 01:39:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Apr 23 01:38:27 GMT 2025","broken","Wed Apr 23 01:38:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Apr 23 01:37:11 GMT 2025","broken","Wed Apr 23 01:37:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Apr 23 01:38:44 GMT 2025","broken","Wed Apr 23 01:38:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Apr 23 01:39:43 GMT 2025","broken","Wed Apr 23 01:39:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10251","Login with invalid credentials test","tests","Wed Apr 23 01:37:59 GMT 2025","broken","Wed Apr 23 01:38:09 GMT 2025","TestLogin","test_login","",""
"valid login","10357","Login with valid credentials test","tests","Wed Apr 23 01:37:00 GMT 2025","broken","Wed Apr 23 01:37:11 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Apr 23 01:38:58 GMT 2025","broken","Wed Apr 23 01:38:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Apr 23 01:39:26 GMT 2025","broken","Wed Apr 23 01:39:26 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10272","Forgot Password with invalid email test","Custom parent suite","Wed Apr 23 01:40:31 GMT 2025","broken","Wed Apr 23 01:40:41 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Apr 23 01:39:12 GMT 2025","broken","Wed Apr 23 01:39:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10248","Login with invalid credentials test","tests","Wed Apr 23 01:38:16 GMT 2025","broken","Wed Apr 23 01:38:26 GMT 2025","TestLogin","test_login","",""
"Exception catching","10229","Exception test","Custom parent suite","Wed Apr 23 01:40:48 GMT 2025","broken","Wed Apr 23 01:40:58 GMT 2025","Custom sub suite","Custom suite","",""
"Log out from app","10234","Logout of system test","tests","Wed Apr 23 01:37:28 GMT 2025","broken","Wed Apr 23 01:37:38 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Wed Apr 23 01:40:59 GMT 2025","skipped","Wed Apr 23 01:40:59 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10224","Forgot Password with valid email test","Custom parent suite","Wed Apr 23 01:40:17 GMT 2025","broken","Wed Apr 23 01:40:27 GMT 2025","Custom sub suite","Custom suite","",""
